"","Word","Subject","LogRT","Trial","OrthLength","LogFrequency","LogFamilySize","ReadingScore","ProportionOfErrors","PC1","PC2","PC3","PC4"
"1","avontuur","S28",7.41034709782102,190,8,4.39444915467244,1.6094379124341,39,0.087719298245614,-0.426770769341734,0.178975966298129,0.099767967003289,0.103097434721833
"2","avontuur","S40",8.06589354696427,298,8,4.39444915467244,1.6094379124341,34,0.087719298245614,0.883018309504762,-0.590835351901161,-0.928297160484046,-1.65831761796514
"3","avontuur","S37",6.73933662735717,172,8,4.39444915467244,1.6094379124341,61,0.087719298245614,-1.00752385260048,0.373581513247147,-0.00244280618631333,-0.0155857715764718
"4","avontuur","S65",7.02197642307216,295,8,4.39444915467244,1.6094379124341,66,0.087719298245614,-0.123586431082391,0.120818208547564,0.764377023406697,0.388483177278934
"5","avontuur","S54",7.16780918431644,74,8,4.39444915467244,1.6094379124341,41,0.087719298245614,-0.488635335077893,-0.958447427618075,0.19307948775087,-1.28002945749652
"6","avontuur","S43",7.62851762657506,446,8,4.39444915467244,1.6094379124341,23,0.087719298245614,1.8644799035068,0.734654439806499,-0.280724884279209,0.145917636559784
"7","avontuur","S34",6.19644412779452,94,8,4.39444915467244,1.6094379124341,28,0.087719298245614,-5.79827982893422,-0.718020057322047,0.51457374347337,0.322745013745218
"8","avontuur","S47",6.73933662735717,415,8,4.39444915467244,1.6094379124341,60,0.087719298245614,-1.94820498422744,-0.93039940576389,-0.777517276015565,-1.02970420644374
"9","avontuur","S61",7.09007683577609,342,8,4.39444915467244,1.6094379124341,87,0.087719298245614,-0.0566954467540493,0.173464317319461,-0.0459241936795656,0.138628445308194
"10","avontuur","S39",7.7698009960039,361,8,4.39444915467244,1.6094379124341,39,0.087719298245614,0.840933778242509,0.199896132914182,-0.444300875968276,-0.381081212245825
"11","avontuur","S58",7.34665516317654,78,8,4.39444915467244,1.6094379124341,49,0.087719298245614,0.413659694138986,1.1246836355849,-0.713273648983197,-1.15036171959665
"12","avontuur","S63",7.73499619402278,387,8,4.39444915467244,1.6094379124341,86,0.087719298245614,-1.50203991118124,0.195986012477794,-0.624663515693287,-0.27147757962821
"13","avontuur","S33",6.92067150424868,351,8,4.39444915467244,1.6094379124341,54,0.087719298245614,-1.15070631474649,0.117448049887968,0.150875198756694,-0.0568399037069259
"14","avontuur","S29",7.87435882472988,358,8,4.39444915467244,1.6094379124341,32,0.087719298245614,0.0960117002325577,0.41136955691121,-0.554201125873742,0.517940978478211
"15","avontuur","S62",7.62119516280984,81,8,4.39444915467244,1.6094379124341,31,0.087719298245614,1.87022426691013,1.19920170418461,-0.0450150647364846,-0.0122494410760157
"16","avontuur","S15",7.33236920592906,70,8,4.39444915467244,1.6094379124341,50,0.087719298245614,-1.2703983290652,1.05210647443698,0.749436174154698,0.182889309167951
"17","avontuur","S73",6.82979373751242,99,8,4.39444915467244,1.6094379124341,25,0.087719298245614,0.455394690370163,1.67690875112437,0.68320793218226,0.388685325828187
"18","avontuur","S35",7.36454701425564,416,8,4.39444915467244,1.6094379124341,40,0.087719298245614,1.56218841725161,0.693062499746075,-0.295223268874082,-0.146560834503953
"19","avontuur","S69",6.59987049921284,78,8,4.39444915467244,1.6094379124341,65,0.087719298245614,-1.44227558124406,-1.40386289465739,-0.777897824193173,0.637507513411133
"20","avontuur","S27",7.88908440703551,453,8,4.39444915467244,1.6094379124341,27,0.087719298245614,1.13922947031024,0.705134160962164,0.0440851549332443,0.904282742002519
"21","avontuur","S26",6.71901315438526,70,8,4.39444915467244,1.6094379124341,74,0.087719298245614,-2.50699475068313,-0.0411665876045184,0.438121953138115,0.213408252962903
"22","avontuur","S53",7.33432935030054,307,8,4.39444915467244,1.6094379124341,64,0.087719298245614,-1.19025361538571,0.44601855411399,-0.445877176686099,-0.20357132959535
"23","avontuur","S70",6.79346613258001,430,8,4.39444915467244,1.6094379124341,42,0.087719298245614,0.80640946715786,-0.697154788717554,0.811930102759437,-0.56332915851985
"24","avontuur","S52",7.40123126441302,151,8,4.39444915467244,1.6094379124341,61,0.087719298245614,0.986577731671928,0.188651585014472,-0.121013534569608,0.586222841255008
"25","avontuur","S7",6.26720054854136,456,8,4.39444915467244,1.6094379124341,17,0.087719298245614,-0.63647702747302,0.808321985282775,-0.500127851758357,-0.465951594486805
"26","avontuur","S72",7.15461535691366,335,8,4.39444915467244,1.6094379124341,70,0.087719298245614,-0.561986496882571,-0.0093209527194913,0.142777451833699,-0.269643456495079
"27","avontuur","S67",7.26192709270275,450,8,4.39444915467244,1.6094379124341,42,0.087719298245614,-0.650175837955919,-0.444056586706779,0.0154930785030258,-0.0324621301723262
"28","avontuur","S21",7.26542972325395,400,8,4.39444915467244,1.6094379124341,50,0.087719298245614,1.29047917685558,0.361405210519448,0.76115561745324,0.682050468153937
"29","avontuur","S16",6.3578422665081,194,8,4.39444915467244,1.6094379124341,10,0.087719298245614,0.426076726550118,0.0544672698367119,0.0289897443230809,0.0482389058593036
"30","avontuur","S13",7.40974195408092,352,8,4.39444915467244,1.6094379124341,54,0.087719298245614,2.30235514945105,-0.349024410786097,-0.456734111780415,0.4350340436795
"31","avontuur","S74",6.72383244082121,405,8,4.39444915467244,1.6094379124341,96,0.087719298245614,-1.29253165532391,0.075346709106247,-0.0084580395537637,0.0550129130580735
"32","avontuur","S68",6.7945865808765,181,8,4.39444915467244,1.6094379124341,35,0.087719298245614,0.920909292496812,0.07576808619944,0.0318328769518063,0.00798170173321296
"33","avontuur","S14",7.76174498465891,94,8,4.39444915467244,1.6094379124341,18,0.087719298245614,1.82181994209311,-0.575325570615834,0.391831795575107,-0.285462343210414
"34","avontuur","S12",7.66058546170326,155,8,4.39444915467244,1.6094379124341,76,0.087719298245614,0.135052064312478,0.153885776616506,0.0270475407358722,-0.0202391488311869
"35","avontuur","S46",6.87832646829133,70,8,4.39444915467244,1.6094379124341,72,0.087719298245614,-1.08492412124144,0.0246004168798085,0.726653484612449,0.661375478566951
"36","avontuur","S51",8.01466637046494,406,8,4.39444915467244,1.6094379124341,68,0.087719298245614,0.531762381968455,0.491772158624382,-0.560406972913907,-0.348029572030429
"37","avontuur","S57",7.66434663209862,334,8,4.39444915467244,1.6094379124341,39,0.087719298245614,-0.835754169275539,0.906580840807238,0.190182413862568,-0.15720078904767
"38","avontuur","S10",8.05706068196577,407,8,4.39444915467244,1.6094379124341,59,0.087719298245614,-0.910412197901072,0.263806616567348,-0.729399126750071,-0.043995854226612
"39","avontuur","S75",6.82762923450285,151,8,4.39444915467244,1.6094379124341,76,0.087719298245614,-0.648508819019932,0.178521012152241,0.0285568608621749,0.0876032844748393
"40","avontuur","S49",7.02553831463852,340,8,4.39444915467244,1.6094379124341,76,0.087719298245614,-4.38097858858443,0.262554647241859,1.08240394387232,-1.31709837983025
"41","avontuur","S18",7.59890045687141,358,8,4.39444915467244,1.6094379124341,40,0.087719298245614,-1.89033028330827,-0.438854003276275,-0.971351408535942,0.76381070950968
"42","avontuur","S76",8.05484022110102,93,8,4.39444915467244,1.6094379124341,15,0.087719298245614,1.18907650598148,0.431268738139239,-0.288459209192106,0.197471429893661
"43","avontuur","S64",7.61726781362835,182,8,4.39444915467244,1.6094379124341,29,0.087719298245614,0.560308475002913,0.101426770435403,-0.0487513897374337,-0.0163138122823536
"44","avontuur","S71",7.3185395485679,159,8,4.39444915467244,1.6094379124341,42,0.087719298245614,1.47465137643195,0.142960383519788,0.00615765763464777,-0.0224910827333617
"45","avontuur","S59",6.16751649088834,456,8,4.39444915467244,1.6094379124341,49,0.087719298245614,-3.7044030765228,-0.00104878984594247,0.29911777687322,0.386110044078862
"46","avontuur","S22",6.90975328164481,184,8,4.39444915467244,1.6094379124341,25,0.087719298245614,1.58829011743091,0.176273869512425,0.00661410098301157,0.00839081290790021
"47","avontuur","S78",7.75491027202143,350,8,4.39444915467244,1.6094379124341,23,0.087719298245614,1.58093305978077,-1.02599905120859,1.37955800257897,0.704681154209398
"48","avontuur","S60",7.8336002236611,183,8,4.39444915467244,1.6094379124341,36,0.087719298245614,1.04722023086703,0.0784363654275676,0.00547831095070548,0.0216939494182713
"49","avontuur","S3",6.8741984954533,158,8,4.39444915467244,1.6094379124341,68,0.087719298245614,-1.12312427038887,0.177065252276147,0.0482471481555389,0.0531064565229239
"50","avontuur","S48",7.02286808608264,179,8,4.39444915467244,1.6094379124341,27,0.087719298245614,1.03281912338103,0.0932994206993208,0.0625847540277545,0.0262451370230536
"51","avontuur","S31",7.66387725870347,436,8,4.39444915467244,1.6094379124341,46,0.087719298245614,1.13414808879512,0.859226744123463,-0.330356340353712,-0.0935346931176564
"52","avontuur","S2",7.50384074669895,87,8,4.39444915467244,1.6094379124341,50,0.087719298245614,-0.31583197275147,0.184061383493674,1.2498129777223,0.408527968188125
"53","baden","S8",7.99799931797973,101,5,2.63905732961526,3.66356164612965,23,0.333333333333333,1.53075562476289,-0.853141323402452,0.65163981269655,-0.165532565874581
"54","baden","S12",7.52940645783701,311,5,2.63905732961526,3.66356164612965,76,0.333333333333333,1.16505132012352,0.564600033315764,-0.341021196733448,-0.146352107683444
"55","baden","S48",7.55118686729615,356,5,2.63905732961526,3.66356164612965,27,0.333333333333333,0.486294405098281,-0.514760023942598,0.338938243509255,0.182661960557584
"56","baden","S68",8.06463647577422,358,5,2.63905732961526,3.66356164612965,35,0.333333333333333,1.61518164737867,0.361959880768915,-0.242419138854167,-0.084329845675447
"57","baden","S47",6.95939851213398,407,5,2.63905732961526,3.66356164612965,60,0.333333333333333,0.0067988599516479,0.511346517852883,0.0406608083760547,-0.185869999683352
"58","baden","S18",8.08301991917133,165,5,2.63905732961526,3.66356164612965,40,0.333333333333333,1.44674009684359,-1.32639689285785,0.0524308699052697,-0.344887989779
"59","baden","S46",7.25205395185281,78,5,2.63905732961526,3.66356164612965,72,0.333333333333333,-0.920336773726252,-0.508172035712899,0.33904676326299,-0.0566325733709532
"60","baden","S57",7.48493028328966,166,5,2.63905732961526,3.66356164612965,39,0.333333333333333,0.276927312401547,-0.53312795553032,0.588873693375485,-0.0637812485361229
"61","baden","S39",7.34277918933185,190,5,2.63905732961526,3.66356164612965,39,0.333333333333333,0.229515698992676,0.0792000339809199,-1.08885932216148,0.447107120631685
"62","baden","S35",7.86249719723055,407,5,2.63905732961526,3.66356164612965,40,0.333333333333333,0.792200399955014,-0.0765476814996767,-0.568052115108653,-0.0222641171398068
"63","baden","S72",7.76046702921342,161,5,2.63905732961526,3.66356164612965,70,0.333333333333333,-0.0978889966758331,0.489771214570722,-0.285494146105722,0.178378139977831
"64","baden","S74",7.75790620835175,397,5,2.63905732961526,3.66356164612965,96,0.333333333333333,1.00754532496429,-0.672188034545462,1.15898165393306,0.517863095417908
"65","baden","S13",7.20117088328168,183,5,2.63905732961526,3.66356164612965,54,0.333333333333333,0.697546143531714,1.15503683410983,0.188930136307264,1.18676327522763
"66","baden","S59",7.33432935030054,443,5,2.63905732961526,3.66356164612965,49,0.333333333333333,0.277852490410312,-0.895317488071684,-1.0250781977239,0.796905287292084
"67","baden","S15",7.44073370738926,78,5,2.63905732961526,3.66356164612965,50,0.333333333333333,-0.107984867629391,-0.0714609476676897,0.113866851932164,0.34180722978257
"68","baden","S75",7.13329595489607,304,5,2.63905732961526,3.66356164612965,76,0.333333333333333,0.716681484856322,0.717326915447347,-0.432594249460896,-0.0980039963464436
"69","baden","S52",7.05703698169789,308,5,2.63905732961526,3.66356164612965,61,0.333333333333333,0.603312415323472,0.144369561262683,-0.134667831739137,0.00685648517024099
"70","baden","S26",6.76619171466035,78,5,2.63905732961526,3.66356164612965,74,0.333333333333333,-1.49385384618763,-0.72399773523824,0.264097532141219,0.404458591743757
"71","baden","S7",7.77527584648686,443,5,2.63905732961526,3.66356164612965,17,0.333333333333333,0.992468837427104,0.437477162016373,1.63862516821737,-0.10251495646414
