"","x"
"1",0.398669905751345
"2",0.91717080669393
"3",0.0119890738632979
"4",0.010986680569906
"5",0.0734763376643583
"6",0.443580989406746
"7",0.00806006167437662
"8",0.0759823280795681
"9",0.168414090644423
"10",0.0287074512213781
"11",0.272584970640862
"12",0.823163222330224
"13",0.0233996739806431
"14",0.01936776674264
"15",0.0999771529171857
"16",0.393826765824847
"17",0.244506226931895
"18",0.513138433748735
"19",0.0000104554458621369
"20",0.186553189289698
"21",0.0002140475154079
"22",0.0456175060850984
"23",0.330004119074193
"24",0.000057407350661785
"25",0.000339544534262143
"26",0.00269063431824598
"27",0.005125899546106
"28",0.000882366949343819
"29",0.0401199218725864
"30",0.170956720450351
"31",0.0125210038345563
"32",0.00198698051475364
"33",0.928364060143736
"34",0.56151483965148
"35",0.000310118009882684
"36",0.60178939515071
"37",0.399947921418543
"38",0.0622827616364568
"39",0.536978393298423
"40",0.103466247035387
"41",0.320758033897497
"42",0.81835207461307
"43",0.219990246588583
"44",0.129290597519386
"45",0.00778877269676992
"46",0.0369278372132104
"47",0.00608198397466579
"48",0.0255563694307096
"49",0.749557535549067
"50",0.393546307392453
"51",0.808744516751186
"52",0.641690889656778
"53",0.673032454772448
"54",0.221625054765546
"55",0.0135017443334575
"56",0.0631029001943536
"57",0.344726241112999
"58",0.000046981797478421
"59",0.0093991977816033
"60",0.12533889311445
"61",0.444253359625845
"62",0.859585999362292
"63",0.067816886261745
"64",0.00000531083245719741
"65",0.107525170599165
"66",0.0000069617950051292
"67",0.0356861621696779
"68",0.236176839176229
"69",0.000626437689824773
"70",0.00162485488238346
"71",0.0204137425445363
"72",0.000781844655302228
"73",0.0000797011193209584
"74",0.0397973814635418
"75",0.832396671848657
"76",0.587217523222738
"77",0.00220385857480219
"78",0.0000150814050243938
"79",0.177383989883524
"80",0.0075468105093445
"81",0.0000053971265899292
"82",0.15185000612133
"83",0.295509696646984
"84",0.034141403654894
"85",0.00259062890044437
"86",0.862913879256497
"87",0.453957555811112
"88",0.638747061153778
"89",0.0307060375266961
"90",0.740287878534196
"91",0.0222685354242411
"92",0.11494903842526
"93",0.333324179500369
"94",0.271755002250604
"95",0.478835053788792
"96",0.464505327611995
"97",0.0178221295079344
"98",0.589545192098622
"99",0.723632896096595
"100",0.000627196543293328
"101",0.159333740172725
"102",0.483407252183949
"103",0.0118550016487589
"104",0.231729452726442
"105",0.579768328239236
"106",0.282905260137379
"107",0.956982430656789
"108",0.0565887495962269
"109",0.915173848670444
"110",0.00938324531144196
"111",0.0000084569746360823
"112",0.510290716276497
"113",0.0130560253564898
"114",0.0226826041227946
"115",0.155786935023006
"116",0.211209630142547
"117",0.569337239431477
"118",0.777781337325219
"119",0.000618558746912768
"120",0.088742916043225
"121",0.786636460230283
"122",0.279479718016606
"123",0.235499333252706
"124",0.000721705486483016
"125",0.0249920362536731
"126",0.00106806436736143
"127",0.00114351896921448
"128",0.631685024056613
"129",0.00137694681136309
"130",0.400984474884153
"131",0.371278241996076
"132",0.801603547012974
"133",0.0231891386844858
"134",0.00255703698483453
"135",0.575244095450903
"136",0.215798050733312
"137",0.0180213909156474
"138",0.000107576578178004
"139",0.0249737843346474
"140",0.166083444818386
"141",0.00323787048712791
"142",0.000878760768844168
"143",0.0517828195694671
"144",0.255529012099653
"145",0.0734294983405577
"146",0.0401719908674439
"147",0.273342041529541
"148",0.000134358726895691
"149",0.195705381367322
"150",0.107780660237808
"151",0.690525154014024
"152",0.00321872028696958
"153",0.0974295666994282
"154",0.999643621368118
"155",0.00188852772384093
"156",0.0603760564077348
"157",0.154892893320922
"158",0.804638327866963
"159",0.745375798487202
"160",0.134837841812711
"161",0.760738461935938
"162",0.592929589341898
"163",0.818569393997498
"164",0.00251236981585661
"165",0.00084776486899582
"166",0.000603986379931553
"167",0.489601210683623
"168",0.112056383448005
"169",0.292507699462673
"170",0.0937219038354103
"171",0.11314620491178
"172",0.0778073739255437
"173",0.00345541142634332
"174",0.00297395871080561
"175",0.0429434195944669
"176",0.0211791302301321
"177",0.0834233372524946
"178",0.995622535354094
"179",0.108858478656973
"180",0.877797010500787
"181",0.0507427449275576
"182",0.323491358355665
"183",0.397699275903524
"184",0.0837587072238862
"185",0.142751462100808
"186",0.0878380907219989
"187",0.192538095137404
"188",0.779293715304102
"189",0.639157644903137
"190",0.039219969402584
"191",0.568505966070638
"192",0.184131393682436
"193",0.0375250231473574
"194",0.171542400316655
"195",0.408633751159499
"196",0.233255073507574
"197",0.0031229572902257
"198",0.26863667199068
"199",0.0168775407719258
"200",0.148496196197231
"201",0.00294558737659805
"202",0.324438537718766
"203",0.18223513962028
"204",0.308551144571361
"205",0.022921453554552
"206",0.0547776182640395
"207",0.749590771674796
"208",0.276135466556734
"209",0.03009967774125
"210",0.000254285358334833
"211",0.688256657086579
"212",0.000171801582284639
"213",0.00354188514878239
"214",0.0022572532332529
"215",0.00635578159318816
"216",0.0669125016426448
"217",0.00967861295673827
"218",0.35852370038506
"219",0.0370449079594362
"220",0.00000708376951799316
"221",0.0154502122116614
"222",0.00000122669589765385
"223",0.0179854361632761
"224",0.0158597205997823
"225",0.0967449330187666
"226",0.0376159294240516
"227",0.0000635297235143835
"228",0.169898551686007
"229",0.000307590695957037
"230",0.0491061467747415
"231",0.0463686665804948
"232",0.471297077807492
"233",0.274065362569458
"234",0.0604307094643577
"235",0.295434258153858
"236",0.221568999682445
"237",0.108869409901701
"238",0.0902831984311805
"239",0.133910792457132
"240",0.0948514702391357
"241",0.199903208947616
"242",0.15066640025989
"243",0.547574871810658
"244",0.0947330903255583
"245",0.0472836833558213
"246",0.03009239785684
"247",0.0334852885692194
"248",0.308111480181332
"249",0.131811646599505
"250",0.000768795887181919
"251",0.0264078315682912
"252",0.011367409607871
"253",0.488769968731852
"254",0.000405825577004911
"255",0.428162325474686
"256",0.334567769079817
"257",0.0097046425840661
"258",0.107038876463502
"259",0.319320781955509
"260",0.0753707274884021
"261",0.0355598800371975
"262",0.00128063429445885
"263",0.211140576607101
"264",0.853974091020977
"265",0.0144385741981675
"266",0.00504086533638379
"267",0.00123309393224601
"268",0.341591411491945
"269",0.057835141943891
"270",0.999748346649785
"271",0.00373831387476892
"272",0.000122625842174729
"273",0.778809264583803
"274",0.628942398036172
"275",0.37902754308827
"276",0.627068165336893
"277",0.0228979345440214
"278",0.709954510766828
"279",0.188925796221087
"280",0.0000103283122348147
"281",0.406030468037069
"282",0.325315848698679
"283",0.0542303687403847
"284",0.00192173553451236
"285",0.134403827577818
"286",0.49831354014548
"287",0.0299765071765445
"288",0.453568491564681
"289",0.116371664672708
"290",0.549265572313147
"291",0.531894751135872
"292",0.298947809747735
"293",0.0394579916150307
"294",0.269402531700471
"295",0.115989550590184
"296",0.0169749172070414
"297",0.569904140831365
"298",0.651883846284058
"299",0.080129429114264
"300",0.907129183666598
"301",0.332587403954292
"302",0.0598674842250114
"303",0.659613592690793
"304",0.86743396221689
"305",0.00543643310973825
"306",0.725794059492281
"307",0.82637530634202
"308",0.191245986866753
"309",0.0000366407954452236
"310",0.489520984255853
"311",0.0849453023159056
"312",0.662466540800758
"313",0.148433858363702
"314",0.240844202820052
"315",0.288302109683423
"316",0.869919146523691
"317",0.552900809004136
"318",0.00232448889467859
"319",0.306521547848452
"320",0.0163664803247537
"321",0.764932960525397
"322",0.0300084408018157
"323",0.0190448890969939
"324",0.0600458686470812
"325",0.107993766432989
"326",0.0000439380664316331
"327",0.0000891543470850718
"328",0.0851300475685175
"329",0.319863070483742
"330",0.862671664671514
"331",0.0845768061348886
"332",0.0259756073530155
"333",0.506921425073823
"334",0.503174226943365
"335",0.725615601236045
"336",0.467684719241367
"337",0.113568764979854
"338",0.00234244406679373
"339",0.52296517622494
"340",0.73246398183764
"341",0.273835818713183
"342",0.753971800507624
"343",0.565853337050059
"344",0.0936893502189631
"345",0.842163744014775
"346",0.548219105353631
"347",0.0185892000578023
"348",0.96716533576211
"349",0.126381536191808
"350",0.0383359722116827
"351",0.385784305040977
"352",0.609186283655811
"353",0.00509364846498066
"354",0.0641908648419171
"355",0.185041305788198
"356",0.00121886254340011
"357",0.539447472036464
"358",0.00693425817577716
"359",0.463997768579695
"360",0.521661704794218
"361",0.0253223136492257
"362",0.188444277633797
"363",0.400150353616422
"364",0.548155772948538
"365",0.33083159732944
"366",0.0923638349501551
"367",0.0532256512747017
"368",0.00857048993338022
"369",0.516979101954627
"370",0.833438732705498
"371",0.297888441463834
"372",0.447234341941101
"373",0.0770669253821942
"374",0.0322612455887709
"375",0.388052787893969
"376",0.530608619332306
"377",0.165671012755193
"378",0.00000970487164074025
"379",0.00224751857750619
"380",0.0182761848147837
"381",0.029300609171338
"382",0.208440688814694
"383",0.931851272636825
"384",0.0203438805631159
"385",0.0231325351270838
"386",0.000323573949914636
"387",0.00352908256938881
"388",0.758691711953948
"389",0.247525870422117
"390",0.107955502801029
"391",0.00514628391596192
"392",0.0456764982174807
"393",0.00218370693783155
"394",0.06856755663948
"395",0.156216056375677
"396",0.0697296050231653
"397",0.212642976098714
"398",0.183115155873493
"399",0.00300299310105158
"400",0.441539655119222
"401",0.399830545953163
"402",0.434146487999574
"403",0.200824430444204
"404",0.764707361653545
"405",0.111991567991842
"406",0.0238716720432077
"407",0.215178943268295
"408",0.0434242838151235
"409",0.0117504143316025
"410",0.812790172993499
"411",0.2134526711131
"412",0.462782768236686
"413",0.175019834836602
"414",0.00868944539372298
"415",0.175297354343836
"416",0.000343169472540951
"417",0.286704314468287
"418",0.109353405055506
"419",0.816727079768139
"420",0.0793452222491319
"421",0.0928346046482372
"422",0.0141267718333074
"423",0.36551243164912
"424",0.275088702543305
"425",0.136958688538215
"426",0.645414187805438
"427",0.0151782836178986
"428",0.202180590627265
"429",0.448834932370586
"430",0.0682494433381817
"431",0.645052885201995
"432",0.748778368962234
"433",0.236754072920487
"434",0.174850178405004
"435",0.906763593161557
"436",0.0386879314584948
"437",0.114446861858155
