"","x1","x2","z1","z2","y"
"1",-0.626453810742332,-0.620366677224124,"2","2",0.267219891683181
"2",0.183643324222082,0.0421158731442352,"1","3",-1.0472981490613
"3",-0.835628612410047,-0.910921648552446,"3","2",0.300080161404057
"4",1.59528080213779,0.158028772404075,"3","2",2.80692949798722
"5",0.329507771815361,-0.654584643918818,"3","2",2.31316084590571
"6",-0.820468384118015,1.76728726937265,"3","3",-0.128724074285401
"7",0.487429052428485,0.716707476017206,"2","2",0.570394786014399
"8",0.738324705129217,0.910174229495227,"3","3",2.04387032510993
"9",0.575781351653492,0.384185357826345,"1","3",-1.02454847953446
"10",-0.305388387156356,1.68217608051942,"3","2",-0.287770271290276
"11",1.51178116845085,-0.635736453948977,"3","3",4.06717479525788
"12",0.389843236411431,-0.461644730360566,"2","2",0.488921723308629
"13",-0.621240580541804,1.43228223854166,"3","1",-1.69661807023797
"14",-2.2146998871775,-0.650696353310367,"3","3",-5.08518162680544
"15",1.12493091814311,-0.207380743601965,"3","3",2.2139394136637
"16",-0.0449336090152309,-0.392807929441984,"2","1",1.02422785166157
"17",-0.0161902630989461,-0.319992868548507,"2","2",-0.500165193400223
"18",0.943836210685299,-0.279113302976559,"1","2",-0.121010111327444
"19",0.821221195098089,0.494188331267827,"3","2",0.348302386375336
"20",0.593901321217509,-0.177330482269606,"3","2",1.68211547844987
"21",0.918977371608218,-0.505957462114257,"2","3",2.22687889172236
"22",0.782136300731067,1.34303882517041,"2","3",2.27917731013385
"23",0.0745649833651906,-0.214579408546869,"2","2",0.889267714262547
"24",-1.98935169586337,-0.179556530043387,"1","1",-1.86978879020261
"25",0.61982574789471,-0.100190741213562,"2","2",1.10185525201847
"26",-0.0561287395290008,0.712666307051405,"2","3",0.400006863772201
"27",-0.155795506705329,-0.0735644041263263,"1","3",-0.353400285829911
"28",-1.47075238389927,-0.0376341714670479,"3","3",-2.77101529685057
"29",-0.47815005510862,-0.681660478755657,"3","3",-1.82033606434414
"30",0.417941560199702,-0.324270272246319,"3","3",1.51511389441506
