"","x"
"1",3.72198376338929
"2",5.1
"3",3.33467143354937
"4",2.13352001970634
"5",4.4205468473956
"6",3.32961300387979
"7",2.33294282807037
"8",4.52510874019936
"9",3.22935862233862
"10",4.28005344932899
"11",8.1458966806531
"12",6.57690396532416
"13",9.31634427979589
"14",8.20436094887555
"15",7.95719761401415
"16",8.14283016137779
"17",7.60689455317333
"18",7.3435624060221
"19",7.15503402985632
"20",9.36665828339756
"21",8.21301179705188
"22",6.73092647222802
"23",6.85259971302003
"24",3.9435715181753
"25",5.4582855431363
"26",4.55120594473556
"27",4.34961745981127
"28",5.18703651148826
"29",5.88275650283322
"30",3.0508025130257
"31",2.79972854303196
"32",2.24940627580509
"33",2.40068171871826
"34",3.85873456252739
"35",2.32573804445565
"36",7.75838489178568
"37",7.09684018278494
"38",7.31972594512627
"39",7.00711545301601
"40",6.61061500199139
"41",9.13478652015328
"42",6.7977424687706
"43",6.79835536982864
"44",6.90805754158646
"45",8.4324054280296
"46",9.41346816252917
"47",7.1529985172674
"48",8.36449080146849
"49",0.622245285194367
"50",0.689206402748823
"51",1.82951447088271
"52",9.14733336074278
"53",6.56499502481893
"54",0.183283127844334
"55",0.473011373542249
"56",9.52585851075128
"57",0.10188644984737
"58",9.82794799143448
"59",7.75802984833717
"60",9.58930858410895
"61",1.34496691403911
"62",8.42790403170511
"63",5.66701976815239
"64",2.3441800987348
"65",8.82947984384373
"66",0.190811885986477
"67",9.93409643415362
"68",6.09935902291909
"69",8.10044945916161
"70",7.83785715699196
"71",4.33889447478577
"72",0.792122506536543
"73",1.07536639785394
"74",7.71693573100492
"75",9.13383485749364
"76",0.716076579410583
"77",9.24804413458332
"78",0.201671982649714
"79",2.06772719044238
"80",5.23311075055972
"81",1.63170094368979
"82",1.97730733314529
"83",3.20984446210787
"84",4.23347146715969
"85",6.59355078125373
"86",4.06451216200367
"87",3.89407767681405
"88",0.712125543504953
"89",9.23318882007152
"90",9.56837461562827
"91",0.386105608195066
"92",4.11666829371825
"93",2.24118480458856
"94",5.90319729177281
"95",7.06874740775675
"96",8.79795730113983
"97",6.22011963743716
"98",3.0005483306013
"99",2.49855723232031
"100",0.438248154241592
