https://aws.amazon.com/datasets/	Amazon Web Services Public Datasets

http://www.apa.org/research/responsible/data-links.aspx	APA List of Datasets

http://opendata.arcgis.com/	ArcGIS Open Data

http://www.archives.gov/research/alic/tools/online-databases.html	Archives Library Information Center (ALIC)

http://data.austintexas.gov	Austin's Open Data Portal

http://daten.berlin.de/	Berlin Open Data

https://biolincc.nhlbi.nih.gov/home/	BioLINCC

http://www.bls.gov/data/#api	BLS

http://www.broadinstitute.org/cgi-bin/cancer/datasets.cgi	BROAD Institute

http://build.kiva.org/	Build.Kiva

http://www.data.gc.ca/	Canada Open Data

http://factfinder.census.gov/servlet/DatasetMainPageServlet	Census Fact Finder

http://www.researchconnections.org/childcare/welcome	Child Care & Early Education Research Connections

http://www.ciser.cornell.edu/ASPs/datasource.asp	CISER Data Archive Internet Data Sources for Social Scientists

http://data.cityofchicago.org	City of Chicago Data Portal

https://clinicaltrials.gov/ct2/resources/download	ClinicalTrials.gov

https://www.clio-infra.eu/datasets/search	Clio Infra

http://psychology.msu.edu/CMPR/data_archive.aspx	Consortium for Multicultural Psychology Research Data Archive

http://crawdad.org/	CRAWDAD is the Community Resource for Archiving Wireless Data At Dartmouth

http://www.crunchbase.com/	crunchbase

https://easy.dans.knaw.nl/ui/	DANS

http://catalog.data.gov/dataset	Data.gov

https://www.data.gov.au/	Data.gov.au

http://data.gov.uk/	Data.gov.uk

http://data.medicare.gov	Data.Medicare.gov

http://data.seattle.gov	data.seattle.gov

http://data.gov.bc.ca	DataBC

http://opengovernmentdata.org/data/	Datacatalogs.org

http://datacite.org	DataCite

https://datahub.io/dataset	Datahub

https://pslcdatashop.web.cmu.edu/	DataShop, the world's largest repository of learning interaction data.

http://dbpedia.org	DBpedia

https://cancercontrol.cancer.gov/cr-dataset.html	DCCPS Public Data Sets

http://datadryad.org/	Dryad

http://enigma.io/publicdata/	Enigma Public Data Explorer

http://www.europeandataportal.eu/	European Data Portal

http://www.factual.com/solutions/developers	factual location data

https://sites.lsa.umich.edu/daviskean-lab/datasets/	Family Culture and Development Lab Secondary Dataset Lists

http://www.faa.gov/data_research/	Federal Aviation Administration Data and Research

http://www.federalreserve.gov/econresdata/	Federal Reserve Collection of Research and Data

https://fred.stlouisfed.org/	Federal Reserve Economic Data

http://figshare.com/	figshare

https://www.firebase.com/docs/open-data/	FIREBASE

 Firebase Open Data Sets

https://github.com/fivethirtyeight/data	fivethirtyeight

http://flowingdata.com/category/statistics/data-sources/	Flowingdata data sources

http://www2.unil.ch/fors	FORS

https://www.gapminder.org/data/	Gapminder

http://www.gesis.org/	GESIS

http://gettingpastgo.socrata.com	GettingPastGo

http://apps.who.int/gho/data/node.home	Global Health Observatory data repository

http://index.okfn.org/dataset/	Global Open Data Index

https://cloud.google.com/bigquery/public-data/	Google BigQuery Public Datasets

https://www.google.com/publicdata/directory	Google Public Data Explorer Directory

https://dataverse.harvard.edu/	Harvard Dataverse

