"","time","ma1.1.s"
"1",1,0.182490081450054
"2",2,-0.747822730439626
"3",3,-0.355124190249815
"4",4,1.01403491195688
"5",5,-2.36325467796008
"6",6,2.26625892200175
"7",7,-0.843272801186767
"8",8,-0.0355940492406766
"9",9,-0.663578232925095
"10",10,0.711141995874714
"11",11,1.92193506942102
"12",12,-1.26495297507584
"13",13,0.186651379722799
"14",14,-1.21872680630179
"15",15,1.49237863457268
"16",16,-1.62156737681174
"17",17,0.466144179176339
"18",18,1.41913248261785
"19",19,-0.709917687235307
"20",20,0.510770595214759
"21",21,0.754125350377072
"22",22,-1.95453500346048
"23",23,-0.973241818921515
"24",24,-0.199885851989595
"25",25,3.24303608383751
"26",26,-2.10623513062438
"27",27,1.0538624286236
"28",28,0.0537816714822688
"29",29,-0.71322212030389
"30",30,0.957953057780173
"31",31,1.46614768564906
"32",32,0.0720401456934122
"33",33,-0.211825664185107
"34",34,-1.21492988271836
"35",35,0.26234420573991
"36",36,-0.766156030082421
"37",37,-1.37037232299523
"38",38,3.26357907034574
"39",39,-1.56515941713786
"40",40,1.10528988980715
"41",41,-3.3960178116282
"42",42,1.08205670310481
"43",43,1.89137953712019
"44",44,0.0110252341659372
"45",45,0.69172285480659
"46",46,-2.72775524068287
"47",47,1.83919215352476
"48",48,0.0725247253536517
"49",49,-1.83166772155654
"50",50,0.635732876255877
"51",51,2.43404013120793
"52",52,-1.69933312790138
"53",53,0.303431597233528
"54",54,-0.98747309549365
"55",55,0.881832579900687
"56",56,0.441012947549355
"57",57,0.201741183118691
"58",58,1.40364922464481
"59",59,-4.27750249679564
"60",60,2.26184156114225
"61",61,-1.47716426428323
"62",62,1.76158140906049
"63",63,1.0919900747419
"64",64,-2.01784615281297
"65",65,-1.30418567126101
"66",66,2.53727900824048
"67",67,0.794162982969458
"68",68,-0.91728495445826
"69",69,-1.76084088389097
"70",70,1.22072008759472
"71",71,-0.833803390987982
"72",72,-0.343168383083876
"73",73,3.27492949946535
"74",74,-0.694755383296809
"75",75,-0.319833993889163
"76",76,-0.0220824784699433
"77",77,-1.55517294862827
"78",78,1.20663472192563
"79",79,0.592634954802803
"80",80,-0.273749492526906
"81",81,0.462298784765971
"82",82,-1.24319830908996
"83",83,2.75104311838726
"84",84,-1.25817915222923
"85",85,0.99300057883302
"86",86,-1.00834679709526
"87",87,-0.912791602950646
"88",88,0.813681759464476
"89",89,0.34199872031189
"90",90,-1.70628453783031
"91",91,0.0124288200126307
"92",92,2.65652120201547
"93",93,-2.09007161981828
"94",94,-0.627995514154322
"95",95,1.56990175461203
"96",96,-1.12364240802223
"97",97,2.61225898227522
"98",98,-2.54174539868061
"99",99,-0.154728885828399
"100",100,0.849017431464964
"101",101,-1.35775619700993
"102",102,1.4630195250037
"103",103,-1.70493193085723
"104",104,1.33336404312432
"105",105,-0.663023880065203
"106",106,0.170837114063704
"107",107,1.83655511872159
"108",108,-1.8485319696356
"109",109,0.724353499658991
"110",110,-1.51918343062476
"111",111,-0.216903669961982
"112",112,2.45289509732703
"113",113,0.184113672692869
"114",114,-1.26806230904614
"115",115,-0.432411421040262
"116",116,0.40242723231402
"117",117,0.675798859105727
"118",118,1.61402783488724
"119",119,-2.03101946425557
"120",120,1.60697917790489
