"","time","ma1.2.s"
"1",1,1.51145839080917
"2",2,1.82089153756168
"3",3,0.956619914423068
"4",4,-1.53793674682285
"5",5,-2.88830720995779
"6",6,-0.503506173422174
"7",7,-1.08195712266333
"8",8,-3.10722641102411
"9",9,0.565763624467592
"10",10,2.36162762485262
"11",11,1.32016524088173
"12",12,-0.712270763698447
"13",13,1.5895951130751
"14",14,1.3422957347102
"15",15,-1.95424486281552
"16",16,-0.241088618742801
"17",17,0.731206780939093
"18",18,-0.30631730274494
"19",19,-1.52058332519629
"20",20,-2.31995302039585
"21",21,-1.75904253010018
"22",22,-2.03604297238464
"23",23,-1.33487697913319
"24",24,0.554439691451223
"25",25,-1.0611393561227
"26",26,-0.54290984041269
"27",27,1.66070082126804
"28",28,0.945102862708934
"29",29,-1.49450642523738
"30",30,-0.908997567115122
"31",31,0.688840284524214
"32",32,-0.630744056333344
"33",33,-0.83447243049425
"34",34,-0.348708435538727
"35",35,1.4734947070661
"36",36,1.18511320541489
"37",37,-0.242096855234253
"38",38,-0.589574871590261
"39",39,-1.07315126937174
"40",40,-0.135723426425114
"41",41,0.0308620939026432
"42",42,-0.699510185168226
"43",43,-1.42536307500843
"44",44,-1.17327171663548
"45",45,0.380433119256184
"46",46,-0.670102733345704
"47",47,0.648477560197246
"48",48,1.56420277394188
"49",49,0.178608584489728
"50",50,1.5271212130847
"51",51,1.24854698767571
"52",52,0.857047269586462
"53",53,-0.96054883409596
"54",54,-1.05145451117774
"55",55,2.91640522906717
"56",56,2.63656006789923
"57",57,0.576405659502089
"58",58,-1.62205289923046
"59",59,-2.5458805418454
"60",60,-0.869610172663212
"61",61,-0.449527698450073
"62",62,0.765533068833222
"63",63,1.83280835313474
"64",64,0.810335780613458
"65",65,1.52252311839306
"66",66,1.68249369956102
"67",67,0.165804919340062
"68",68,-0.656026462027824
"69",69,0.0915305772751757
"70",70,-0.0160161057050536
"71",71,0.332128386835552
"72",72,1.00906561207025
"73",73,1.58107836819497
"74",74,1.97763528634475
"75",75,1.56945083085934
"76",76,0.322206425758303
"77",77,-0.8459859588948
"78",78,-0.388792267072471
"79",79,-1.42417116862854
"80",80,-1.92179078286717
"81",81,-0.322811916911181
"82",82,1.27753182240878
"83",83,1.78387482792641
"84",84,0.853425752075858
"85",85,-1.64702246010025
"86",86,-0.922294791246393
"87",87,0.677826519064783
"88",88,0.0106601076702945
"89",89,0.922890352617388
"90",90,0.0335048486824711
"91",91,-1.0549053734486
"92",92,1.81282555119875
"93",93,1.24806956580494
"94",94,-0.234784855370209
"95",95,0.944344920343162
"96",96,-1.12793836681477
"97",97,-3.68460821477922
"98",98,-1.85221784537676
"99",99,0.9298727809044
"100",100,-1.50900461113577
"101",101,-2.2112300497212
"102",102,-0.403953052178529
"103",103,1.54942842763537
"104",104,2.28446687873067
"105",105,0.395740101231547
"106",106,-0.176188516542689
"107",107,1.54508111989633
"108",108,1.4579969943531
"109",109,0.148000167515352
"110",110,-0.708667290955662
"111",111,-0.534775294654856
"112",112,0.415228271633432
"113",113,1.12957282241754
"114",114,0.333814269191729
"115",115,0.33727502428699
"116",116,0.0408007433562249
"117",117,0.0501091012544823
"118",118,0.813234767745667
"119",119,-0.476578702583524
"120",120,-1.19746982017097
