"","time","arma11.s"
"1",1,-0.764596332352926
"2",2,1.29719596593482
"3",3,0.668426837982417
"4",4,-1.60738508173608
"5",5,-0.62600480825245
"6",6,1.48432741720041
"7",7,1.88549766268952
"8",8,-0.00931668148239897
"9",9,-0.339675937648511
"10",10,-0.972070263181838
"11",11,-1.86798978882283
"12",12,0.894912243424132
"13",13,2.63880631764332
"14",14,2.94669625613775
"15",15,2.87705629604254
"16",16,1.16257077358017
"17",17,0.930328597844431
"18",18,1.72233005041385
"19",19,1.98515862669871
"20",20,2.42785364983249
"21",21,1.46528614267126
"22",22,3.26497186875763
"23",23,3.67333706938091
"24",24,4.3624676281065
"25",25,3.8496528012487
"26",26,2.20345104061632
"27",27,1.76620832682946
"28",28,2.04555217646262
"29",29,0.51089084646927
"30",30,-0.83771844692237
"31",31,1.1277911205423
"32",32,0.850939382937899
"33",33,-0.587615130785802
"34",34,0.0405731374005652
"35",35,-0.274500004913445
"36",36,1.84150675830208
"37",37,1.15242243610834
"38",38,-0.1830325007532
"39",39,-0.0942581009118569
"40",40,-1.1456005685315
"41",41,-0.611808812404134
"42",42,-1.56511498495531
"43",43,-1.19541125486758
"44",44,-1.21096945755341
"45",45,-1.19900215865748
"46",46,0.743226522033327
"47",47,0.464735514705903
"48",48,0.465554858929168
"49",49,-0.854502270274499
"50",50,-2.20581172838291
"51",51,-0.459462370287696
"52",52,1.42192697978621
"53",53,1.16817194239639
"54",54,0.171587230755932
"55",55,-0.100728196758212
"56",56,0.552777629054412
"57",57,2.70032716245001
"58",58,2.20517971019624
"59",59,2.84726623619958
"60",60,3.49327083949365
"61",61,2.81454968420778
"62",62,3.31633040286867
"63",63,2.02784508430317
"64",64,-0.0684858802378053
"65",65,-2.23410612440959
"66",66,-0.736748874415048
"67",67,-2.21840161954664
"68",68,-3.16413745414324
"69",69,-0.615099937151855
"70",70,1.0072524681011
"71",71,1.39432382184518
"72",72,-0.190602005212887
"73",73,2.18602934932583
"74",74,1.06044038102003
"75",75,-0.689232408072516
"76",76,-0.0479545494148881
"77",77,0.30108105978156
"78",78,-0.20317504308172
"79",79,-1.38894223081321
"80",80,-2.4691598719749
"81",81,-2.4643092792656
"82",82,-3.15780927850146
"83",83,-2.32907409810157
"84",84,-0.852518183249054
"85",85,-1.89675200668746
"86",86,-0.752585864197749
"87",87,0.699357544792332
"88",88,0.827109478984863
"89",89,-1.0814553359323
"90",90,-0.58627377525482
"91",91,0.00803726556268032
"92",92,-0.743090989282487
"93",93,-0.79642822720566
"94",94,-0.761390830737847
"95",95,1.16722818293478
"96",96,0.865842114055851
"97",97,0.483987690958239
"98",98,-0.33984549385785
"99",99,-0.886716729574013
"100",100,-0.37517035504767
