"","time","ar2.s"
"1",1,-2.06390754719839
"2",2,-1.93743295925008
"3",3,0.406095290517995
"4",4,2.03853776706154
"5",5,2.95315566653125
"6",6,4.24802295214073
"7",7,4.19324116611235
"8",8,3.92842566562972
"9",9,1.04503577225429
"10",10,-0.89781543557317
"11",11,0.353050106775781
"12",12,1.60430172434915
"13",13,2.35684217718894
"14",14,0.516324619618745
"15",15,-1.90488412769646
"16",16,-3.29361434711238
"17",17,-3.91714590157803
"18",18,-2.27512629418591
"19",19,0.340634719977231
"20",20,2.29371431965342
"21",21,4.63884279074694
"22",22,5.6120995298166
"23",23,4.76811314591213
"24",24,2.44088225965523
"25",25,0.628760637989383
"26",26,-1.39270674060897
"27",27,-1.77383480000348
"28",28,-1.31527274294005
"29",29,0.667690892339903
"30",30,2.78642466598701
"31",31,4.52972926734002
"32",32,4.26120743342508
"33",33,2.54773941202303
"34",34,0.639008584741886
"35",35,-2.38843738813152
"36",36,-4.69117216801649
"37",37,-5.00190844530076
"38",38,-2.92612130859279
"39",39,0.19359818900141
"40",40,2.59020008089904
"41",41,1.99838838514015
"42",42,1.70017951080117
"43",43,1.14858220202272
"44",44,0.37100497539503
"45",45,0.687021489277249
"46",46,-0.1069722588795
"47",47,-0.957304193601593
"48",48,0.710520174447948
"49",49,1.17220542905642
"50",50,1.54103083741349
"51",51,2.09268556247274
"52",52,0.261052808503883
"53",53,-3.31256100744735
"54",54,-5.09568551941194
"55",55,-4.2912857809513
"56",56,-4.90520871132675
"57",57,-4.28953901948497
"58",58,-3.02418378852343
"59",59,0.472210622975889
"60",60,3.6487218175545
"61",61,4.90962362280309
"62",62,4.64007657716314
"63",63,4.81201401302678
"64",64,3.81525540307496
"65",65,2.19231012759128
"66",66,-0.352237431348996
"67",67,-2.00602907398509
"68",68,-2.47954096769113
"69",69,-1.32400893642761
"70",70,-0.594246048339586
"71",71,0.860012186618182
"72",72,1.09396645841202
"73",73,1.62361237090183
"74",74,1.8632738393667
"75",75,0.877125664149479
"76",76,-0.649168468419994
"77",77,-1.89299087663156
"78",78,-3.41649499941892
"79",79,-3.81136799564347
"80",80,-2.38357700422542
"81",81,2.03056403264319
"82",82,4.74959404505804
"83",83,6.14503567735495
"84",84,6.40821919287429
"85",85,4.19487790363735
"86",86,2.48727230819103
"87",87,1.04080253919116
"88",88,-1.73850072978762
"89",89,-3.65365781535287
"90",90,-3.53484201204685
"91",91,-2.9770406852672
"92",92,-2.2740051950896
"93",93,-1.97072129440329
"94",94,-2.40911717876311
"95",95,-1.42474479889377
"96",96,0.937322437969916
"97",97,2.33139120037456
"98",98,2.27906606574121
"99",99,3.15294688263909
"100",100,2.85753186472645
"101",101,1.96329680951268
"102",102,1.28483621186305
"103",103,-0.72534546326781
"104",104,-2.71521909294179
"105",105,-4.16346943617489
"106",106,-4.91075286600189
"107",107,-3.66667684300035
"108",108,-3.93003098572488
"109",109,-2.8841291636623
"110",110,-0.231543315910147
"111",111,1.83057554743771
"112",112,2.60778156418722
"113",113,1.58254457759839
"114",114,0.891394451797877
"115",115,-1.36368083517921
"116",116,-2.54978609394663
"117",117,-3.67278373310089
"118",118,-2.00350703487478
"119",119,0.39592477030528
"120",120,2.45388711679665
