"","x1","x2","x3"
"1",0.0928218559628086,0.0614832561197025,0.120198749404933
"2",0.684885700732203,0.257768709578418,0.0475980866301273
"3",0.277279251820541,0.408952494185152,0.0184517435263842
"4",0.855978091413687,0.519070417487196,0.0369663234866623
"5",0.387276523546981,0.681316696706095,0.0165764948220125
"6",0.907491023352902,0.813256689513634,0.130805116479418
"7",0.480672880973933,0.892693167618875,0.101085660446967
"8",0.875250939512625,0.0632880142158163,0.242698231944814
"9",0.556363441149837,0.280420044470312,0.228546494152397
"10",0.100413273254942,0.395442811240043,0.227676371245512
"11",0.572155458686341,0.467584939340928,0.279273407999426
"12",0.147466869426093,0.673678670777008,0.18843229939895
"13",0.7749678490883,0.796331437637231,0.258719618897885
"14",0.322321920522622,0.946433018493865,0.255783146746191
"15",0.748586814717523,0.000733209108667714,0.404540608104851
"16",0.331196689213227,0.277118638457198,0.31518394320405
"17",0.971775051971365,0.380890660919249,0.392154585071174
"18",0.514302560726979,0.543583211089884,0.345731906958723
"19",0.13245358614118,0.627697856165469,0.315407325946061
"20",0.61553999921307,0.791607076900878,0.388445951044559
"21",0.19637638646444,0.943075813918507,0.336972806769024
"22",0.626931168305288,0.0573279232651527,0.455060887083943
"23",0.160827176578875,0.225874731017809,0.474323782936803
"24",0.774944926578818,0.363377872721425,0.458131209248677
"25",0.298042792793629,0.463663600751066,0.456551833144788
"26",0.928259299735406,0.70037170080468,0.52737397783702
"27",0.505864514204274,0.780396544973233,0.528662725285228
"28",0.110440675302276,0.996663670787322,0.430061414605007
"29",0.565929323767445,0.010419457153018,0.6123563165976
"30",0.0546555764906641,0.159000811599461,0.639389100883688
"31",0.67965024456914,0.389392184193379,0.616855744106163
"32",0.224455484887585,0.549430315815178,0.703837860674996
"33",0.751237910340673,0.605488406228168,0.667139871744439
"34",0.405317450507677,0.716043308077912,0.707735108544252
"35",0.892679259247546,0.933344640469711,0.681374106489654
"36",0.41074011850703,0.11243363380033,0.722916332805263
"37",0.910797138099692,0.247485020563805,0.718637330391045
"38",0.561416618226628,0.333231924633895,0.74713981703722
"39",0.0469026663673243,0.554926273479526,0.836203893546813
"40",0.629981142368966,0.580281644228048,0.734802781437923
"41",0.241631268789726,0.800939334390153,0.756997575451221
"42",0.767556849501229,0.955006990215874,0.778508465969935
"43",0.265425933491705,0.0815698137573366,0.887123414814206
"44",0.78493012697436,0.220894918244864,0.99068550868625
"45",0.391314417256841,0.33332830913631,0.966671852095585
"46",0.938676864440952,0.443971651240385,0.866541239699083
"47",0.429063277352335,0.602626025976081,0.859520056717364
"48",0.098058991599828,0.802438240465043,0.972579034211646
"49",0.614482571570469,0.960889079042577,0.915695811588583
