"","label","x","y"
"1",1,6.53050963301212,58.7175250751898
"2",1,6.61185083445162,50.2562478883192
"3",1,6.45727687515318,67.6496372092515
"4",1,6.38514079619199,21.8353105243295
"5",1,6.51142608840019,91.3716816343367
"6",1,6.59999749623239,65.0395434349775
"7",1,6.52243159711361,11.0867766663432
"8",1,6.53250741306692,87.8275938332081
"9",1,6.71737939119339,49.9228403205052
"10",1,6.7549655912444,40.0540210306644
"11",1,6.71447445638478,39.7083425195888
"12",1,6.54981271363795,11.2363021587953
"13",1,6.4846655819565,67.6717400783673
"14",1,6.74337120726705,43.7886542873457
"15",1,6.61803805269301,11.4085844019428
"16",1,6.46813462954015,11.1990918871015
"17",1,6.60723787732422,12.6834861701354
"18",1,6.68147911783308,21.9418332446367
"19",2,16.4627833291888,17.2056842595339
"20",2,16.7038428597152,5.51163954660296
"21",2,16.5305100381374,43.5917073395103
"22",2,16.776208113879,8.74131312593818
"23",2,16.5360317565501,54.828661121428
"24",2,16.5703839622438,54.9133365508169
"25",2,16.7362541891634,14.3933661514893
"26",2,16.687736636959,97.4081753985956
"27",2,16.7924513109028,75.8138098288327
"28",2,16.7332317912951,81.0860537691042
"29",2,16.7120034340769,14.2779978457838
"30",3,26.7371994908899,85.6344661442563
"31",3,26.6229795757681,85.6847984949127
"32",3,26.5631999820471,75.3137743333355
"33",3,26.5714886132628,65.6178467674181
"34",3,26.6230850480497,77.0128183998168
"35",3,26.5129182022065,77.8551593888551
"36",3,26.673856168054,57.6599014457315
"37",3,26.5860595041886,99.751496547833
"38",3,26.675815298222,77.954995050095
"39",3,26.7298893304542,77.7001349255443
"40",3,26.543093030341,45.6491296878085
"41",3,26.6809300519526,97.5383892888203
"42",3,26.6924988245592,37.4856600072235
"43",3,26.6730493865907,52.0618561888114
"44",3,26.6915255459026,83.0732222879305
"45",3,26.6501417150721,0.465847691521049
"46",3,26.606439659372,37.2579910326749
"47",3,26.6797347692773,64.7934743203223
"48",3,26.6904116375372,77.5905139744282
"49",3,26.7544463044032,2.76156864129007
"50",3,26.8080028006807,57.8049730043858
"51",3,26.5138519462198,66.7426830623299
