"","x1","x2","w","y","class"
"1",0.924337180324714,"0","1",0.675810296440016,1
"2",-0.307502822908537,"1","1",-7.29304150201482,1
"3",-0.626413173565921,"0","0",-4.26064521933625,2
"4",-0.622799309231928,"0","0",-5.70472335952232,2
"5",0.580712391851626,"1","1",8.79116425652859,3
"6",0.629204064361523,"1","0",12.2953350418266,2
"7",1.06709736420564,"0","0",2.58995698336918,1
"8",0.883914887806346,"1","0",15.0854176088159,2
"9",0.624097364064273,"1","1",8.15678411127699,3
"10",1.30023660505082,"1","0",20.2161045407694,2
"11",0.751504266520849,"0","1",3.4926218079207,3
"12",-0.509514076373554,"0","0",-4.3048055486284,2
"13",1.24696952170705,"0","1",3.93828208061932,3
"14",1.59575074422548,"0","1",9.86159416813493,1
"15",0.501722482379043,"0","0",6.69678779515728,2
"16",-0.789844503112753,"0","0",-5.39159743617674,2
"17",0.569434611314779,"0","1",1.74067976329961,3
"18",-1.44548265358932,"0","0",-14.0051784387984,2
"19",-1.44355215879335,"0","0",-14.6167160416548,2
"20",0.735319894229157,"1","1",7.62455490646592,3
"21",-1.82064726496994,"1","1",7.23773085061815,3
"22",-2.22799212403232,"1","0",-15.9103749164716,2
"23",0.824886440929952,"0","1",4.66946332440339,3
"24",-0.548368235360687,"0","1",3.4330671999331,3
"25",1.22180732178015,"0","0",2.46997721734633,3
"26",-0.301215389950452,"0","0",-0.946085006424131,2
"27",-0.467630981658534,"0","1",2.80071481252753,3
"28",0.917906142455504,"1","1",7.20069038506803,3
"29",1.44585079534464,"0","1",14.7867025814671,2
"30",-1.08280199072295,"0","0",-8.1382203127523,2
"31",-0.898808177370821,"1","1",8.04726677523034,3
"32",-1.07360254865088,"1","1",6.65242066373826,3
"33",0.646202651116208,"1","0",11.5790036002999,2
"34",-1.35721479179551,"0","0",-10.9146420117066,2
"35",0.814020207387269,"0","1",1.82541958396481,3
"36",0.628455535974157,"0","0",2.75793599365824,3
"37",0.309723782291532,"1","0",10.0036234316107,2
"38",-1.0431505264754,"0","0",-8.35596114448966,2
"39",-0.910590347414096,"1","0",-2.79921529950729,2
"40",-2.4395776002326,"1","1",-26.3824694041676,1
"41",-1.56745221082617,"1","0",-8.33360082592163,2
"42",-0.283820964515914,"1","1",7.94445304247623,3
"43",-0.500147871122216,"1","0",2.90203056159532,2
"44",1.42988836754864,"0","1",14.8440359691078,2
"45",1.76359206591458,"1","0",13.1078077573152,1
"46",1.54081742606956,"0","0",14.6246917606728,2
"47",-1.14168545218818,"1","1",8.06679574284966,3
"48",-0.164364898525882,"0","0",-8.50990052932748,1
"49",-0.0319109209122498,"0","0",1.16101034841035,2
"50",-1.05005763535126,"0","1",-18.2161969840259,1
"51",-0.271979851672445,"0","0",-2.14450461243336,2
"52",1.66520587966266,"0","1",3.07277163618693,3
"53",-0.885897138053562,"1","1",6.83583050872618,3
"54",0.924970195850578,"0","1",4.04585319114406,3
"55",-0.19909034708764,"1","1",7.320775850483,3
"56",-0.614042891493823,"1","1",1.10336995946788,2
"57",0.638061626580303,"0","0",7.64443046387698,2
"58",0.778415961380013,"0","1",1.59610486320795,3
"59",-1.16158961969821,"0","0",-10.0909870475721,2
"60",1.54070739637303,"0","0",15.3403621468718,2
"61",-1.28672613326388,"1","1",6.83934168588391,3
"62",-0.428009142978328,"0","1",3.18036091838954,3
"63",-0.738274288664403,"1","0",-1.23881318409752,2
"64",0.333008599458511,"1","0",10.169336160602,2
"65",-0.168036639777027,"0","1",2.72766360349483,3
"66",2.05670966644323,"1","1",8.26674339074595,3
"67",-1.02414654910047,"0","0",-18.008968816211,1
"68",0.167322813938962,"1","1",6.73515523037246,3
"69",-0.606674453818943,"0","0",-5.15304776960175,2
"70",1.3746749541105,"0","1",3.14136075110001,3
"71",-0.677855044934632,"0","0",-5.76144916096373,2
"72",1.49521290995523,"1","1",7.86660527847489,3
"73",0.117604903496022,"0","1",3.09582419570429,3
"74",1.14060608812788,"0","1",2.73235516007798,3
"75",-1.72333454405225,"1","0",-11.5858599695343,2
"76",-0.334919514098679,"0","0",1.91475985799457,3
"77",0.908112629554205,"0","0",2.25445434472498,3
"78",2.03663808820528,"0","1",2.85049099471161,3
"79",-0.0507226413693859,"1","1",7.91232963706573,3
"80",1.3367227356829,"1","1",10.6243126925094,1
"81",-0.00905768530095015,"1","0",-2.86614521136153,1
"82",-0.959442898981508,"1","1",-3.5780263957768,2
"83",-0.584680318530911,"1","1",7.36043791434655,3
"84",0.484299292276357,"1","1",8.20251215419056,3
"85",-1.36750757224637,"1","1",9.44883115508341,3
"86",-0.637872840684409,"1","0",1.18653349930745,2
"87",-0.936001694945068,"1","0",-11.2224474188631,1
"88",-0.618483592260891,"1","1",9.07475055670082,3
"89",-0.717713222435101,"0","1",-6.29697667290285,2
"90",0.555821337242853,"0","1",-3.44314005366019,1
"91",-0.682622237420459,"1","0",-0.0455645964527502,2
"92",1.28172489850856,"0","0",12.7996400049224,2
"93",-0.0436810536957159,"1","0",5.98019236208475,2
"94",-1.28974483620169,"0","1",1.49110312390038,3
"95",0.563366159876861,"1","1",7.80375912940777,3
"96",1.73115078912594,"0","0",9.92701399115053,1
"97",-0.553485951493321,"0","1",2.44559529103636,3
"98",0.0602068832250969,"0","1",3.75605319369383,3
"99",-0.17637729300621,"0","0",4.62741652034051,3
"100",0.389750273029894,"1","1",9.52733110565246,3
"101",-0.598737630615061,"1","1",8.27105792438709,3
"102",-1.98497758229095,"0","1",-28.134117725378,1
"103",0.482119763165423,"1","1",8.25173998483798,3
"104",0.0263625197338742,"0","0",2.07103128389852,2
"105",1.46363011508562,"0","0",15.6460398822662,2
"106",-0.590577619531362,"1","0",-9.60703742002202,1
"107",0.0520604680724747,"0","1",-7.31384217021129,1
"108",1.17756028600627,"1","1",10.0863961882791,3
"109",-0.910495766492442,"1","0",-3.36905237772856,2
"110",0.0610109163693449,"0","0",3.25964631714917,2
"111",0.0274839568266675,"0","0",1.87357917369574,2
"112",0.496043982371779,"1","0",10.6617593752881,2
"113",-0.989959167133794,"1","1",-2.76363739023517,2
"114",-0.268845426747855,"0","1",1.62686315416788,3
"115",0.726399317677095,"1","1",7.95207582799143,3
"116",-0.604846299215734,"1","0",-0.25491014468935,2
"117",-0.680459972405392,"0","1",2.51244981873154,3
"118",0.913769073566582,"0","1",2.4611410095089,3
"119",-0.638263049349185,"0","0",-13.3128079165957,1
"120",-1.78197168992964,"1","0",-9.41241000073337,2
"121",0.287878794253441,"1","1",9.13972191059183,3
"122",-0.267898432162952,"1","0",-6.81998158200027,1
"123",-0.0488345176531913,"1","1",9.25822299052756,3
"124",-0.160174626619176,"0","1",3.4829567555559,3
"125",-0.781271437235782,"0","0",-8.53523064782165,2
"126",0.670525796830789,"0","1",1.36826089757929,3
"127",-0.671234987294463,"0","1",3.73896668655331,3
"128",-0.0169032636476881,"0","1",1.92212331499271,3
"129",1.18585248740762,"0","0",13.4528549399104,2
"130",1.19078815548624,"0","1",2.80576793655682,3
"131",-0.577188383171325,"1","0",1.12854992969066,2
"132",-2.07212753380706,"1","0",-15.5413442387537,2
"133",1.12902174787431,"1","0",16.4485595502401,2
"134",1.04737056852929,"0","1",4.32881402224189,1
"135",-0.670547701302003,"1","1",8.3212698324094,3
"136",-0.410048040130403,"0","1",-13.2530152617713,1
"137",-0.423866871796556,"1","1",6.53480576822386,3
"138",0.621198469886176,"1","0",5.39342695660083,1
"139",2.05091139086868,"0","1",1.43295249139982,3
"140",1.56982303493006,"0","0",7.81722579695332,1
"141",-1.93038339899427,"0","1",3.90902791460045,3
"142",1.14866292467355,"0","0",3.48884110817297,3
"143",-1.36893082924642,"0","0",-13.8362777977762,2
"144",-0.67900436415585,"1","0",-2.85927564557357,2
"145",0.49961101822968,"1","1",8.05971919074431,3
"146",-1.65686527903374,"0","0",-16.4482066856211,2
"147",0.183416116572536,"1","0",-0.730650009570214,1
"148",-1.32540092476654,"1","0",-8.91568660746725,2
"149",-0.930567094146836,"1","1",-13.1097416132911,1
"150",0.181305556623351,"0","0",2.20237347998642,2
"151",-1.16718136313115,"0","1",4.04806514878789,3
"152",0.822567514244683,"0","1",4.7555336561987,3
"153",-0.120370655452531,"0","0",3.08190156429468,3
"154",0.0367639543410033,"0","1",2.10504437133869,3
"155",0.276660994519695,"0","1",3.11748624659306,3
"156",-0.632528397564961,"0","0",-5.21776358912154,2
"157",1.25061643014573,"1","1",10.2218502605497,1
"158",-0.46006024811294,"0","0",-12.1594201563316,1
"159",0.0118740908102568,"0","0",0.269296331527555,2
"160",0.35041152154324,"0","1",2.47687783496326,3
"161",-0.254791919536019,"0","1",1.90722640499342,3
