"","time","IIPUs"
"1",1960,-8.83182024549938
"2",1960.08333333333,-8.05912936348321
"3",1960.16666666667,-6.55248294657551
"4",1960.25,-3.72161651594158
"5",1960.33333333333,-2.07803957656649
"6",1960.41666666667,0.57535981620811
"7",1960.5,2.07121316790202
"8",1960.58333333333,3.09046569116238
"9",1960.66666666667,4.02973911697373
"10",1960.75,6.04734606685056
"11",1960.83333333333,9.00709899243171
"12",1960.91666666667,11.8036513355714
"13",1961,10.8137399038756
"14",1961.08333333333,12.5579280608154
"15",1961.16666666667,12.4892925173721
"16",1961.25,10.6673259438289
"17",1961.33333333333,9.03139500269594
"18",1961.41666666667,7.42933367420067
"19",1961.5,7.23972861300437
"20",1961.58333333333,6.44180706526125
"21",1961.66666666667,7.18469583333805
"22",1961.75,5.39149993137635
"23",1961.83333333333,4.26987597109747
"24",1961.91666666667,3.40119066981655
"25",1962,4.99902140896422
"26",1962.08333333333,4.50983338833795
"27",1962.16666666667,4.58794921348131
"28",1962.25,5.28835646454358
"29",1962.33333333333,6.60069699120913
"30",1962.41666666667,7.11160629485947
"31",1962.5,5.75491216959145
"32",1962.58333333333,5.85084691130406
"33",1962.66666666667,6.21197628873853
"34",1962.75,6.79377517742248
"35",1962.83333333333,6.86372394713599
"36",1962.91666666667,6.66897740377399
"37",1963,6.81552060606512
"38",1963.08333333333,6.3580832185365
"39",1963.16666666667,5.7439365393785
"40",1963.25,6.45370223714306
"41",1963.33333333333,5.81477548248923
"42",1963.41666666667,5.79796053483288
"43",1963.5,6.85342393098192
"44",1963.58333333333,7.3032135739465
"45",1963.66666666667,6.68062782744459
"46",1963.75,4.59877283798114
"47",1963.83333333333,7.15420226495644
"48",1963.91666666667,8.52151130443519
"49",1964,8.71838948887893
"50",1964.08333333333,8.66209584274098
"51",1964.16666666667,9.97558981553439
"52",1964.25,8.78821562234795
"53",1964.33333333333,8.99838107127318
"54",1964.41666666667,9.48845228166171
"55",1964.5,9.76930603953479
"56",1964.58333333333,9.53901846046556
"57",1964.66666666667,9.4237460078066
"58",1964.75,11.8190477777459
"59",1964.83333333333,9.19191379682531
"60",1964.91666666667,9.25281267030198
"61",1965,9.15848509702717
"62",1965.08333333333,9.18468820150946
"63",1965.16666666667,9.23051955993448
"64",1965.25,8.95339132006026
"65",1965.33333333333,9.12417820265001
"66",1965.41666666667,8.82169348580475
"67",1965.5,8.43147129988653
"68",1965.58333333333,8.08808346550003
"69",1965.66666666667,8.76346116975499
"70",1965.75,8.451308131994
"71",1965.83333333333,7.34516625994108
"72",1965.91666666667,6.34171594465642
"73",1966,5.83462222810169
"74",1966.08333333333,4.04763426188635
"75",1966.16666666667,2.12317447307173
"76",1966.25,2.90380987828254
"77",1966.33333333333,1.07952748331575
"78",1966.41666666667,0.597756959346984
"79",1966.5,-0.175531026287423
"80",1966.58333333333,1.64473480120004
"81",1966.66666666667,0.552230824645772
"82",1966.75,0.672915964922094
"83",1966.83333333333,2.78271302716195
"84",1966.91666666667,3.62406502439443
"85",1967,3.04559408102865
"86",1967.08333333333,4.54480967977213
"87",1967.16666666667,5.42168364971101
"88",1967.25,4.62780874913591
"89",1967.33333333333,6.61871779596845
"90",1967.41666666667,6.99875117004067
"91",1967.5,7.07272593552934
"92",1967.58333333333,5.45369845640495
"93",1967.66666666667,5.99444238911229
"94",1967.75,5.38185880400182
"95",1967.83333333333,5.24728121300235
"96",1967.91666666667,4.49081010397157
"97",1968,5.20156683455761
"98",1968.08333333333,5.48110430162279
"99",1968.16666666667,5.95007602253901
"100",1968.25,5.43695238719666
"101",1968.33333333333,3.94278990515691
"102",1968.41666666667,4.54864593938336
"103",1968.5,5.2281829868468
"104",1968.58333333333,5.17974714665907
"105",1968.66666666667,4.7796027373777
"106",1968.75,4.61060361718371
"107",1968.83333333333,2.37822742619365
"108",1968.91666666667,1.79452476729143
"109",1969,-0.677434386405373
"110",1969.08333333333,-1.38108500259033
"111",1969.16666666667,-2.29320451326265
"112",1969.25,-2.18168586959848
"113",1969.33333333333,-1.91896217693932
"114",1969.41666666667,-3.21565744128884
"115",1969.5,-3.49780254144916
"116",1969.58333333333,-3.90608381816939
"117",1969.66666666667,-4.57440079803568
"118",1969.75,-6.62442455231993
"119",1969.83333333333,-6.28545804290237
"120",1969.91666666667,-3.74520159840861
"121",1970,-1.1098630175848
"122",1970.08333333333,-1.23665413647034
"123",1970.16666666667,-1.21269114478606
"124",1970.25,-0.396281573313928
"125",1970.33333333333,0.226489178017086
"126",1970.41666666667,0.96803560351697
"127",1970.5,0.434280023853884
"128",1970.58333333333,0.0305322796414487
"129",1970.66666666667,2.33338292072922
"130",1970.75,5.09890715720669
"131",1970.83333333333,6.13217604824436
