"","time","UsUnemp"
"1",1956,3.38140461953336
"2",1956.08333333333,3.34507042253521
"3",1956.16666666667,3.42022598340288
"4",1956.25,3.22512598148365
"5",1956.33333333333,3.46363998780574
"6",1956.41666666667,3.49286668072247
"7",1956.5,3.40980994117785
"8",1956.58333333333,3.30857370480587
"9",1956.66666666667,3.29384164222874
"10",1956.75,3.12272545843018
"11",1956.83333333333,3.46927779990161
"12",1956.91666666667,3.58580657241831
"13",1957,3.41818181818182
"14",1957.08333333333,3.2551717682299
"15",1957.16666666667,2.99205236091632
"16",1957.25,3.30916744621141
"17",1957.33333333333,3.32132665949385
"18",1957.41666666667,3.52258695804114
"19",1957.5,3.37146718236678
"20",1957.58333333333,3.42574813843488
"21",1957.66666666667,3.83601278670929
"22",1957.75,3.99728838916291
"23",1957.83333333333,4.54906542056075
"24",1957.91666666667,4.73039101458731
"25",1958,5.17358111736278
"26",1958.08333333333,5.74820076642677
"27",1958.16666666667,6.15438514539297
"28",1958.25,6.73747327321744
"29",1958.33333333333,6.85841219890321
"30",1958.41666666667,6.91084203458894
"31",1958.5,6.99124650668638
"32",1958.58333333333,6.91508998615598
"33",1958.66666666667,6.39652944434189
"34",1958.75,6.1045103241435
"35",1958.83333333333,5.65591447719315
"36",1958.91666666667,5.60133707839086
"37",1959,5.30508907625485
"38",1959.08333333333,5.25641920990758
"39",1959.16666666667,4.77967594631557
"40",1959.25,4.22466817740369
"41",1959.33333333333,4.19321209313101
"42",1959.41666666667,4.19232371869068
"43",1959.5,4.25815955438936
"44",1959.58333333333,4.32867487662008
"45",1959.66666666667,4.81769634471964
"46",1959.75,4.77922556287122
"47",1959.83333333333,5.29763140293826
"48",1959.91666666667,4.32535489502458
"49",1960,4.4211831141106
"50",1960.08333333333,4.07346957541206
"51",1960.16666666667,4.56613622190914
"52",1960.25,4.41419520705169
"53",1960.33333333333,4.34563026560455
"54",1960.41666666667,4.5219549183153
"55",1960.5,4.69736993223843
"56",1960.58333333333,4.86854470855204
"57",1960.66666666667,4.88992524518209
"58",1960.75,5.24463538929135
"59",1960.83333333333,5.36039730271551
"60",1960.91666666667,5.70986248975503
"61",1961,5.79406472771995
"62",1961.08333333333,5.89404881616235
"63",1961.16666666667,5.88543804442012
"64",1961.25,6.05535543294879
"65",1961.33333333333,6.34476164458407
"66",1961.41666666667,5.84953777494421
"67",1961.5,5.97715822828094
"68",1961.58333333333,5.766295309047
"69",1961.66666666667,5.6216659827657
"70",1961.75,5.40337283500456
"71",1961.83333333333,5.17741015402168
"72",1961.91666666667,4.99130753042364
"73",1962,4.68466815022139
"74",1962.08333333333,4.45838006087932
"75",1962.16666666667,4.59454512172799
"76",1962.25,4.67612726024262
"77",1962.33333333333,4.6070028266618
"78",1962.41666666667,4.65525114155251
"79",1962.5,4.56658651093553
"80",1962.58333333333,4.73375471783912
"81",1962.66666666667,4.56290172386382
"82",1962.75,4.38911354445908
"83",1962.83333333333,4.64022894521668
"84",1962.91666666667,4.62826082012327
"85",1963,4.740488358887
"86",1963.08333333333,4.85538363665281
"87",1963.16666666667,4.65532879818594
"88",1963.25,4.54493961982011
"89",1963.33333333333,4.53052440820025
"90",1963.41666666667,4.32991557456825
"91",1963.5,4.2863266180883
"92",1963.58333333333,4.15696557336287
"93",1963.66666666667,4.07186710003611
"94",1963.75,4.17946170520231
"95",1963.83333333333,4.43843640869663
"96",1963.91666666667,4.30359760911244
"97",1964,4.25028718156632
"98",1964.08333333333,4.06678082191781
"99",1964.16666666667,4.01081568273997
"100",1964.25,3.91638473775009
"101",1964.33333333333,3.72997404457174
