"","x"
"1",141.23302972225
"2",208.754086668992
"3",238.376715328316
"4",257.007624310904
"5",261.033015932601
"6",442.641736165868
"7",475.408511175415
"8",480.450711841874
"9",531.943789769094
"10",612.144178333142
"11",635.010651484687
"12",655.081949006349
"13",689.380484134313
"14",716.030149828743
"15",726.817618054824
"16",744.179424447509
"17",807.634780036304
"18",877.078992596967
"19",886.020730698376
"20",908.973587850486
"21",918.13496207657
"22",938.019552290519
"23",981.680588348791
"24",1013.33355331634
"25",1056.10714611048
"26",1083.23056987055
"27",1085.01929102569
"28",1094.06113462023
"29",1096.80204643268
"30",1100.07359281091
"31",1132.74343097496
"32",1291.45760202985
"33",1296.54183069443
"34",1308.48175140846
"35",1326.70711282026
"36",1344.13762940597
"37",1355.22914381813
"38",1407.35755325645
"39",1407.93575820396
"40",1444.97652157908
"41",1447.46247136364
"42",1523.63112003646
"43",1595.9321268377
"44",1605.79232606775
"45",1610.20701154137
"46",1628.50782829055
"47",1678.79648530617
"48",1742.14917213489
"49",1749.37677080907
"50",1750.42695125068
"51",1764.00411716311
"52",1791.38862358316
"53",1828.67709904624
"54",1841.35357887113
"55",1851.0736170227
"56",1857.93841739271
"57",1862.28751407283
"58",1873.99593961353
"59",1884.8138690308
"60",1886.54297168704
"61",1894.01237565106
"62",1922.27191221818
"63",1942.13314007452
"64",1982.39816379645
"65",1989.33480589079
"66",1995.45896961103
"67",2002.2183130984
"68",2006.09364385593
"69",2006.40585383733
"70",2013.35066984741
"71",2020.8423203986
"72",2031.1752638995
"73",2055.69982592778
"74",2070.15821716009
"75",2073.58912299371
"76",2089.85163524508
"77",2090.23438265039
"78",2105.68325899817
"79",2112.57897339423
"80",2170.66406752746
"81",2173.76482593128
"82",2203.85424476753
"83",2264.43637661027
"84",2284.81667337623
"85",2308.10476468767
"86",2317.11661709792
"87",2331.62176434109
"88",2455.75630444515
"89",2485.56467238181
"90",2514.73129988606
"91",2546.67772867116
"92",2556.75586585142
"93",2562.83315579489
"94",2563.32679832971
"95",2576.3785698329
"96",2604.58102706098
"97",2638.70027295229
"98",2658.32574622501
"99",2662.11819685612
"100",2666.05081753623
"101",2675.18743296736
"102",2681.58324530303
"103",2684.78036305806
"104",2689.71748254992
"105",2704.70999092433
"106",2706.42335134172
"107",2708.42615796601
"108",2716.07975979829
"109",2719.05661440146
"110",2743.44930896385
"111",2760.42744702978
"112",2768.27086050404
"113",2775.54492524435
"114",2783.27792647469
"115",2783.53817300299
"116",2787.41887670406
"117",2792.27654390171
"118",2795.82882987096
"119",2800.38603528878
"120",2815.67603708761
"121",2822.46820730709
"122",2848.60588097673
"123",2867.88283067051
"124",2894.64258852978
"125",2895.80395638579
"126",2951.2268374288
"127",2955.95666531594
"128",2963.64027058884
"129",2967.97443587088
"130",2977.75357890788
"131",2990.99047805202
"132",2995.60910100958
"133",3001.63891114927
"134",3033.66292984318
"135",3036.09870909406
"136",3043.35089552991
"137",3058.37566831185
"138",3072.77088219834
"139",3116.15582829185
"140",3154.99532177882
"141",3171.70127772847
"142",3171.87717951938
"143",3214.80053825627
"144",3229.94210648232
"145",3271.06345416656
"146",3275.27804219435
"147",3291.08430060735
"148",3319.50217897006
"149",3320.96101060628
"150",3338.87768195755
"151",3359.50037723074
"152",3385.3936445458
"153",3386.43434065078
"154",3402.94525284189
"155",3405.48300723561
"156",3405.92282465663
"157",3421.20998166001
"158",3435.55881712981
"159",3443.29307160789
"160",3446.46148639169
"161",3466.0761737316
"162",3482.06323288341
"163",3483.98219498305
"164",3486.97045829438
"165",3490.95036649509
"166",3491.64456597657
"167",3497.68238462099
"168",3517.27150646337
"169",3518.53684654097
"170",3564.70868105358
"171",3570.53574809391
"172",3624.86593038487
"173",3642.55582843626
"174",3674.59001834882
"175",3710.22432150593
"176",3769.1230734621
"177",3777.42135345171
"178",3777.50921526146
"179",3790.8106849864
"180",3790.89841849202
"181",3796.82323587149
"182",3804.12479157981
"183",3880.3493469049
"184",3890.58374224557
"185",3900.23814062284
"186",3923.21070512067
"187",3932.84525161303
"188",3953.33648402092
"189",3962.41388900086
"190",3962.42760973019
"191",3964.36012584083
"192",3995.39481205774
"193",4000.93136309857
"194",4003.37921929991
"195",4011.02302745197
"196",4018.93805012444
"197",4021.59044338032
"198",4026.25436695379
"199",4059.59751490712
"200",4061.16672923182
"201",4062.58863680083
"202",4084.43404450716
"203",4088.38058578634
"204",4089.41463948192
"205",4090.49644878054
"206",4091.72830398935
"207",4111.78759045778
"208",4123.58520649868
"209",4133.64263434758
"210",4142.99031448476
"211",4169.27107619024
"212",4177.85682474789
"213",4185.70342876605
"214",4216.13416351075
"215",4223.17472230344
"216",4223.63507793411
"217",4240.06773994934
"218",4242.76476913009
"219",4243.31962886966
"220",4255.59220188937
"221",4268.50566080447
"222",4273.22500100637
"223",4300.14698823788
"224",4317.23897221088
"225",4341.85832669386
"226",4355.17817100688
"227",4361.58611569742
"228",4366.71580233301
"229",4379.47010490936
"230",4398.69460660629
"231",4424.68645367181
"232",4438.03744427925
"233",4440.57142648823
"234",4467.8196740606
"235",4482.83404503667
"236",4491.80023867949
"237",4497.73719206072
"238",4526.48307613192
"239",4555.87432992323
"240",4562.62094299533
"241",4572.33122193302
"242",4579.62079949161
"243",4590.02433829237
"244",4591.27252741603
"245",4593.28639128227
"246",4633.37682600406
"247",4637.59443670693
"248",4649.22544524359
"249",4695.63729124998
"250",4696.91765723052
"251",4750.93579834334
"252",4751.53149720434
"253",4783.82887567903
"254",4786.11751848573
"255",4793.44979397304
"256",4797.8057335891
"257",4799.23865438145
"258",4801.8675458919
"259",4806.84498983905
"260",4808.16109094728
"261",4809.897305761
"262",4818.33903719246
"263",4827.20383902528
"264",4831.88864673746
"265",4832.93379214613
"266",4844.98493470261
"267",4852.07241368756
"268",4856.48268881131
"269",4857.4068414378
"270",4867.0833054141
"271",4868.76753608972
"272",4869.99702072862
"273",4911.57614759546
"274",4927.88148169733
"275",4950.86368899442
"276",4962.48207022713
"277",4972.45453007463
"278",4983.34806536741
"279",5006.09754348448
"280",5009.72490846787
"281",5043.47634078657
"282",5046.65561968885
"283",5054.10010068134
"284",5073.56346797621
"285",5074.20587636565
"286",5081.89206083121
"287",5088.34337688246
"288",5089.83515627681
"289",5095.58141753144
"290",5103.9979185127
"291",5130.50910946451
"292",5141.67212084575
"293",5143.46183216282
"294",5154.01773707411
"295",5180.4406773223
"296",5195.00208311808
"297",5198.70381341845
"298",5219.50283357355
"299",5220.49591709406
"300",5240.98908139448
"301",5242.56596092424
"302",5248.06304336694
"303",5250.43265055833
"304",5252.73986601241
"305",5260.63483385852
"306",5282.59091825587
"307",5284.3855430659
"308",5315.50088784254
"309",5322.98022697442
"310",5326.15899823518
"311",5332.31641919129
"312",5333.10177264173
"313",5344.71244714109
"314",5353.56700138634
"315",5363.5660910987
"316",5373.93780141532
"317",5387.78365037901
"318",5403.7211163868
"319",5418.08534178481
"320",5422.24512325352
"321",5427.9597511468
"322",5434.75821801634
"323",5436.51738061431
"324",5437.92581247198
"325",5453.73383998337
"326",5485.32231912112
"327",5485.83431534294
"328",5493.57006246637
"329",5498.25400944784
"330",5504.73837054196
"331",5540.45301686582
"332",5550.05322294522
"333",5553.11439317384
"334",5558.46139869502
"335",5572.90002562298
"336",5573.06251320927
"337",5579.28624381363
"338",5594.30264648598
"339",5606.50154320719
"340",5615.2731354023
"341",5615.33463243293
"342",5616.52947330415
"343",5621.9944465331
"344",5647.37306762666
"345",5657.58366428724
"346",5670.42562962532
"347",5681.04344409706
"348",5706.09312889855
"349",5708.26296844661
"350",5712.6962639743
"351",5723.52919851094
"352",5727.78244506285
"353",5739.86788402842
"354",5745.93489169907
"355",5749.45073357917
"356",5759.34082096327
"357",5765.94724643681
"358",5768.13703692809
"359",5778.3732941096
"360",5792.79037789286
"361",5793.99304144548
"362",5795.20967465885
"363",5799.79132423412
"364",5811.58121636879
"365",5813.73565840801
"366",5822.43760140952
"367",5832.11978708842
"368",5834.92352529291
"369",5856.40462974252
"370",5868.50670029502
"371",5882.1150915837
