"","x1","x2","x3","x4","y"
"1",0.634585064835846,0.55236646765843,0.873446804238483,0.196890152059495,8.75
"2",0.106380653334782,0.58203323930502,0.176750004524365,0.219793906901032,2.5
"3",0.95379258156754,0.276505398796871,0.573118872474879,0.087968923849985,6.25
"4",0.754633199656382,0.453188405372202,0.41238458128646,0.592475712997839,5
"5",0.989374309079722,0.572979118209332,0.437758356332779,0.792566433781758,7.5
"6",0.696294072782621,0.451374483993277,0.558387771714479,0.213363412534818,6.25
"7",0.416310269851238,0.758913112804294,0.117846745066345,0.115708375582471,2.5
"8",0.995328379329294,0.202014563139528,0.72642618091777,0.808192955097184,6.25
"9",0.631007664371282,0.243309402139857,0.269079300342128,0.947528451681137,5
"10",0.613412220962346,0.62031696527265,0.624576958594844,0.602575784083456,8.75
"11",0.719185756286606,0.675287370570004,0.613068971550092,0.592566823586822,8.75
"12",0.709851508261636,0.130915669724345,0.354847688693553,0.468765892554075,5
"13",0.881796690868214,0.165536537999287,0.401140761794522,0.813350890995935,5
"14",0.788610176416114,0.262365630362183,0.408879932947457,0.467908647377044,5
"15",0.986264194361866,0.318051843438298,0.392708651022986,0.256235209526494,5
"16",0.696272117318586,0.748822181718424,0.829397993860766,0.130814798176289,8.75
"17",0.386140973307192,0.87159062945284,0.0869074545335025,0.896607814356685,2.5
"18",0.953657465055585,0.0194647947791964,0.659167462261394,0.95562097732909,6.25
"19",0.404829078121111,0.798671525903046,0.899981180671602,0.652302637230605,3.75
"20",0.598529640352353,0.48632045998238,0.389512041117996,0.67809868301265,5
"21",0.642879361286759,0.503711104393005,0.395922093186527,0.569165780209005,7.5
"22",0.113845299230888,0.383333686739206,0.771258810302243,0.257242816966027,1.25
"23",0.944545719772577,0.486952998209745,0.367715407861397,0.777651921845973,5
"24",0.527365632355213,0.0421211703214794,0.424141828203574,0.429097508545965,5
"25",0.709246686659753,0.264581283554435,0.175890994491056,0.148956850171089,5
"26",0.698208977933973,0.555245576193556,0.767977489158511,0.680026366375387,8.75
"27",0.372779198922217,0.0118961685802788,0.495044174604118,0.633967926260084,0
"28",0.82029439858161,0.492210905067623,0.467735636048019,0.57147841155529,5
"29",0.789647029712796,0.0975891938433051,0.690375364152715,0.482927151490003,6.25
"30",0.930000413907692,0.254621263360605,0.414940743008628,0.556880268733948,5
"31",0.522032629931346,0.569271307438612,0.12216895702295,0.606781216803938,7.5
"32",0.842244588769972,0.512830527266487,0.407354525057599,0.371447494486347,7.5
"33",0.450830253539607,0.193697465350851,0.48065545829013,0.349693618714809,0
"34",0.940916719846427,0.671622768044472,0.724705612752587,0.619264165172353,8.75
"35",0.337078829761595,0.0635155863128603,0.67371296370402,0.557734619593248,1.25
"36",0.469634261447936,0.4343027099967,0.727674291003495,0.386038840515539,1.25
"37",0.516240923665464,0.435629018349573,0.195497789420187,0.076294643804431,5
"38",0.18642156617716,0.81926189060323,0.635906636714935,0.365411494625732,3.75
"39",0.133854712126777,0.169695830671117,0.652782170800492,0.0320746870711446,1.25
"40",0.221518903039396,0.415113120339811,0.337159533286467,0.567896232707426,0
"41",0.857865364057943,0.468856960535049,0.57540548266843,0.321620263159275,6.25
"42",0.787385005503893,0.158240176038817,0.434663426829502,0.526337207295001,5
"43",0.333988711005077,0.676676881732419,0.409607194596902,0.665815121494234,2.5
"44",0.0536467507481575,0.848031684523448,0.333498382475227,0.611534040421247,2.5
"45",0.587081415811554,0.234568411484361,0.519887601956725,0.685811122180894,6.25
"46",0.448830519802868,0.446392580401152,0.543180112494156,0.0835755306761712,1.25
"47",0.102553296368569,0.599227444268763,0.914730737917125,0.641934306360781,3.75
"48",0.802924894494936,0.471690625417978,0.921504403697327,0.515425365185365,6.25
"49",0.723500675754622,0.679238935932517,0.393025841098279,0.522701748413965,7.5
"50",0.196120157605037,0.673239348689094,0.74242251762189,0.78320663748309,3.75
"51",0.893522682134062,0.244181507499889,0.82052780664526,0.694453217322007,6.25
"52",0.0584530853666365,0.602843823144212,0.531104639638215,0.328492010710761,3.75
"53",0.199528483208269,0.449611495016143,0.0365085168741643,0.666402553208172,0
"54",0.998822043882683,0.378711317200214,0.702155698090792,0.171825392404571,6.25
"55",0.471613546600565,0.218858339823782,0.046194645576179,0.305980887729675,0
"56",0.310928724007681,0.531286257086322,0.263926695566624,0.404945911606774,2.5
"57",0.387044300790876,0.743363371351734,0.781275723828003,0.7096795712132,3.75
"58",0.699797051493078,0.478339342167601,0.182349032955244,0.802891672123224,5
"59",0.418753351317719,0.263262775493786,0.219846697989851,0.243102725595236,0
"60",0.882104372838512,0.126729377545416,0.86020362470299,0.355053764302284,6.25
"61",0.162805949570611,0.301757163135335,0.0314512171316892,0.727112488122657,0
"62",0.281249648425728,0.550159949809313,0.40098234359175,0.569173397496343,2.5
"63",0.500279942760244,0.473812504205853,0.587888904614374,0.734940168680623,6.25
"64",0.369836074765772,0.6441679620184,0.175468443427235,0.673357988009229,2.5
"65",0.222926761256531,0.465743766631931,0.854511166689917,0.479098029434681,1.25
"66",0.201837689848617,0.551213363884017,0.0650243593845516,0.613500881474465,2.5
"67",0.0995662971399724,0.46892272378318,0.0811761706136167,0.355259984033182,0
"68",0.99334355420433,0.105036207241938,0.198221499333158,0.907735980348662,5
"69",0.653293201932684,0.297228408977389,0.51318851672113,0.987742700846866,6.25
"70",0.743665492162108,0.917743378784508,0.343767433660105,0.642402439611033,7.5
