"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","y"
"1",0.535680261207744,0.888585040578619,0.380056432448328,0.272700118366629,0.847645252011716,0.148134851595387,0.955156824784353,0.38422748609446,0.670219832332805,0.925334988627583,17.2245396388628
"2",0.975738506997004,0.911730726715177,0.228342363145202,0.12543893721886,0.313627373659983,0.649603966157883,0.0607256109360605,0.380341571755707,0.123424814082682,0.342245882144198,7.69736521232151
"3",0.39306489797309,0.675505579914898,0.427470019320026,0.942055495921522,0.728824431076646,0.19122946774587,0.703320981236175,0.182824751129374,0.906642448157072,0.713857159251347,20.5771325827617
"4",0.55494770896621,0.89514039317146,0.219025758327916,0.503950320417061,0.388940532924607,0.60991994314827,0.619878264609724,0.811433113412932,0.824714102316648,0.453595883911476,18.5626170826099
"5",0.241272806655616,0.706867534667253,0.326333549106494,0.723044907907024,0.47086620121263,0.968992782058194,0.489056990481913,0.557351933559403,0.82112788502127,0.739025443792343,15.2932035649493
"6",0.870427097892389,0.434550270205364,0.509067144244909,0.167341506341472,0.77356232679449,0.241581690497696,0.678564958740026,0.2153455237858,0.538510186132044,0.653319385834038,14.8201902232064
"7",0.62587114260532,0.69319460913539,0.633470454486087,0.872043451992795,0.606502746231854,0.784913533134386,0.736084782052785,0.6388035712298,0.248251016717404,0.205796532332897,21.8940766018691
"8",0.256761255441234,0.810750014614314,0.686526798876002,0.325727166607976,0.418926486512646,0.789758141618222,0.228014387190342,0.997498783515766,0.661899992031977,0.368253658059984,12.1312714564261
"9",0.106860083760694,0.64405460958369,0.119317676639184,0.227539609186351,0.342626211931929,0.723706058692187,0.403737747343257,0.577926617115736,0.778295672032982,0.742081726668403,9.03226171568473
"10",0.445677564013749,0.899738977430388,0.460310883820057,0.275318526197225,0.124806457897648,0.418465411523357,0.983878210186958,0.314606520580128,0.117840989958495,0.124682336812839,12.9288856123246
"11",0.904705801978707,0.055262919748202,0.969206924550235,0.461260738549754,0.936986025888473,0.958024907391518,0.803701470140368,0.465969217708334,0.678568205796182,0.91241473169066,15.2648820375812
"12",0.643005137564614,0.301794264698401,0.528389715123922,0.0537663118448108,0.315295560983941,0.679754566401243,0.602727445075288,0.430988494539633,0.535728634800762,0.54578617005609,7.85600515381263
"13",0.960911427391693,0.134284179424867,0.743732680566609,0.435396618675441,0.368817153852433,0.724571351194754,0.137426175409928,0.535658702952787,0.604016175027937,0.0704544368200004,11.3298079048827
