"","subject","time","resp1","resp2","resp3"
"1",1,0,2.88060218940862,0.871112653490287,244.490811051338
"2",1,10,2.12035094542324,2.09459925696418,164.673144475109
"3",1,20,2.34094341619999,1.87031425697037,155.273362500398
"4",1,30,2.29678790377379,1.50189059903027,173.299660817314
"5",1,40,2.46933166726318,1.39162211671881,206.951678576085
"6",1,50,2.84121333760649,0.922777924765816,220.507321588828
"7",1,60,2.95671441733418,0.704321506491999,278.983445020472
"8",1,70,2.96267405508601,0.959619807868166,300.6252333043
"9",1,80,3.74468569351324,0.832209123517139,388.429333218008
"10",1,90,3.55761328107977,1.14221172343685,249.454312758263
"11",1,100,4.06862019216953,0.772415057916183,302.377570525732
"12",1,110,3.69375069940147,0.786762494131908,353.899647937497
"13",1,120,3.97333795106783,0.924927615033283,253.005544261124
"14",1,130,3.98516249719032,1.45446829063907,231.872609620581
"15",1,140,3.89222367739705,0.745517955859962,283.870089644299
"16",1,150,3.78189102717797,0.912103422932019,303.016271379665
"17",1,160,3.90134836627418,0.979971993522164,258.861050210495
"18",1,170,3.96523811039021,0.902613438364985,286.504466176275
"19",1,180,4.2990663042592,0.866676253354976,265.929414601283
"20",1,190,4.21585016590976,0.941881310439888,254.43367471422
"21",1,200,3.94215224498271,2.39492190537973,193.483439278928
"22",1,210,3.93949197727403,0.816751569245045,228.164652837857
"23",1,220,4.14797228562156,1.24452170153084,222.434456243674
"24",1,230,3.78695165908482,1.23818628958404,255.896286737418
"25",2,0,3.99841797568322,0.89534823644817,240.975968675948
"26",2,10,4.50839054836409,0.737080852211166,244.030509347098
"27",2,20,4.13907958907709,0.826820153633855,220.517959952979
"28",2,30,3.93987244464009,0.915073186153153,199.030521881841
"29",2,40,3.87175719285731,0.83212922709453,191.661146460319
"30",2,50,4.08002891097389,0.982051633829976,191.405420165462
"31",2,60,4.1982927569914,0.986938791167396,192.989150521317
"32",2,70,4.16783773678949,0.863066084850727,224.582213129976
"33",2,80,4.07629251466031,0.952249875355798,190.606237433025
"34",2,90,3.97989214738492,0.90767052000546,183.35808264462
"35",2,100,4.25613913251087,0.880402503812173,208.418483294707
"36",2,110,3.96591659190454,2.30742082571874,183.364078751699
"37",2,120,3.3764408597222,1.39351181442861,183.004354211067
"38",2,130,3.53842195867375,1.11085571285927,174.570415518155
"39",2,140,3.77055119064607,0.932457210380311,188.45199483764
"40",2,150,3.74568323877951,0.96278222657846,185.494942338146
"41",2,160,3.91520901742126,0.938125171427965,182.337792649015
"42",2,170,3.90505653845553,1.0953792720043,176.851312585465
