"","x"
"1",0.1
"2",0.1
"3",0.1
"4",0.2
"5",0.2
"6",0.2
"7",0.2
"8",0.2
"9",0.2
"10",0.2
"11",0.3
"12",0.3
"13",0.3
"14",0.3
"15",0.3
"16",0.3
"17",0.3
"18",0.3
"19",0.3
"20",0.3
"21",0.3
"22",0.3
"23",0.3
"24",0.3
"25",0.3
"26",0.3
"27",0.3
"28",0.3
"29",0.3
"30",0.4
"31",0.4
"32",0.4
"33",0.4
"34",0.4
"35",0.4
"36",0.4
"37",0.4
"38",0.4
"39",0.4
"40",0.4
"41",0.4
"42",0.4
"43",0.4
"44",0.4
"45",0.4
"46",0.4
"47",0.4
"48",0.4
"49",0.4
"50",0.4
"51",0.4
"52",0.4
"53",0.4
"54",0.4
"55",0.4
"56",0.4
"57",0.5
"58",0.5
"59",0.5
"60",0.5
"61",0.5
"62",0.5
"63",0.5
"64",0.5
"65",0.5
"66",0.5
"67",0.5
"68",0.5
"69",0.5
"70",0.5
"71",0.5
"72",0.5
"73",0.5
"74",0.5
"75",0.5
"76",0.5
"77",0.5
"78",0.5
"79",0.5
"80",0.5
"81",0.5
"82",0.5
"83",0.5
"84",0.5
"85",0.5
"86",0.5
"87",0.5
"88",0.5
"89",0.6
"90",0.6
"91",0.6
"92",0.6
"93",0.6
"94",0.6
"95",0.6
"96",0.6
"97",0.6
"98",0.6
"99",0.6
"100",0.6
"101",0.6
"102",0.6
"103",0.6
"104",0.6
"105",0.6
"106",0.6
"107",0.6
"108",0.6
"109",0.6
"110",0.6
"111",0.6
"112",0.6
"113",0.6
"114",0.6
"115",0.6
"116",0.6
"117",0.6
"118",0.6
"119",0.6
"120",0.6
"121",0.6
"122",0.6
"123",0.6
"124",0.7
"125",0.7
"126",0.7
"127",0.7
"128",0.7
"129",0.7
"130",0.7
"131",0.7
"132",0.7
"133",0.7
"134",0.7
"135",0.7
"136",0.7
"137",0.7
"138",0.7
"139",0.7
"140",0.7
"141",0.7
"142",0.7
"143",0.7
"144",0.7
"145",0.7
"146",0.7
"147",0.7
"148",0.7
"149",0.7
"150",0.7
"151",0.7
"152",0.7
"153",0.7
"154",0.7
"155",0.7
"156",0.7
"157",0.7
"158",0.7
"159",0.7
"160",0.7
"161",0.7
"162",0.8
"163",0.8
"164",0.8
"165",0.8
"166",0.8
"167",0.8
"168",0.8
"169",0.8
"170",0.8
"171",0.8
"172",0.8
"173",0.8
"174",0.8
"175",0.8
"176",0.8
"177",0.8
"178",0.8
"179",0.8
"180",0.8
"181",0.8
"182",0.8
"183",0.8
"184",0.8
"185",0.8
"186",0.8
"187",0.8
"188",0.8
"189",0.8
"190",0.8
"191",0.8
"192",0.8
"193",0.8
"194",0.8
"195",0.8
"196",0.8
"197",0.8
"198",0.8
"199",0.8
"200",0.9
"201",0.9
"202",0.9
"203",0.9
"204",0.9
"205",0.9
"206",0.9
"207",0.9
"208",0.9
"209",0.9
"210",0.9
"211",0.9
"212",0.9
"213",0.9
"214",0.9
"215",0.9
"216",0.9
"217",0.9
"218",0.9
"219",0.9
"220",0.9
"221",0.9
"222",1
"223",1
"224",1
"225",1
"226",1
"227",1
"228",1
"229",1
"230",1
"231",1
"232",1
"233",1
"234",1
"235",1
"236",1
"237",1
"238",1.1
"239",1.1
"240",1.1
"241",1.1
"242",1.1
"243",1.1
"244",1.1
"245",1.1
"246",1.1
"247",1.1
"248",1.1
"249",1.1
"250",1.1
"251",1.1
"252",1.1
"253",1.1
"254",1.2
"255",1.2
"256",1.2
"257",1.2
"258",1.2
"259",1.2
"260",1.3
"261",1.3
"262",1.3
"263",1.3
"264",1.3
"265",1.3
"266",1.3
"267",1.4
"268",1.4
"269",1.4
"270",1.4
"271",1.4
"272",1.4
"273",1.4
"274",1.4
"275",1.4
"276",1.5
"277",1.5
"278",1.5
"279",1.5
"280",1.5
"281",1.5
"282",1.6
"283",1.6
"284",1.7
"285",1.7
"286",1.7
"287",1.8
"288",1.8
"289",1.8
"290",2
"291",2
"292",2
"293",2.1
"294",2.1
"295",2.2
"296",2.5
"297",2.7
"298",4.5
