"","substance","dose","unit","response","celltype"
"1","IM14 BF4",250,"microM",1.05659997463226,"IPC-81"
"2","IM14 BF4",125,"microM",1.06099998950958,"IPC-81"
"3","IM14 BF4",62.5,"microM",1.00604999065399,"IPC-81"
"4","IM14 BF4",31.25,"microM",1.00164997577667,"IPC-81"
"5","IM14 BF4",15.625,"microM",1.00604999065399,"IPC-81"
"6","IM14 BF4",7.8125,"microM",0.953288018703461,"IPC-81"
"7","IM14 BF4",3.90625,"microM",1.14892995357513,"IPC-81"
"8","IM14 BF4",1.95311999320984,"microM",1.03242003917694,"IPC-81"
"9","IM14 BF4",0.976562023162842,"microM",1.0654000043869,"IPC-81"
"10","IM14 BF4",250,"microM",0.834585011005402,"IPC-81"
"11","IM14 BF4",125,"microM",1.1797000169754,"IPC-81"
"12","IM14 BF4",62.5,"microM",0.854368984699249,"IPC-81"
"13","IM14 BF4",31.25,"microM",1.00823998451233,"IPC-81"
"14","IM14 BF4",15.625,"microM",0.878548979759216,"IPC-81"
"15","IM14 BF4",7.8125,"microM",0.922513008117676,"IPC-81"
"16","IM14 BF4",3.90625,"microM",1.01043999195099,"IPC-81"
"17","IM14 BF4",1.95311999320984,"microM",1.1159600019455,"IPC-81"
"18","IM14 BF4",0.976562023162842,"microM",1.09177994728088,"IPC-81"
"19","IM14 BF4",250,"microM",1.225870013237,"IPC-81"
"20","IM14 BF4",125,"microM",1.11375999450684,"IPC-81"
"21","IM14 BF4",62.5,"microM",0.893936991691589,"IPC-81"
"22","IM14 BF4",31.25,"microM",1.07639002799988,"IPC-81"
"23","IM14 BF4",15.625,"microM",0.795017004013062,"IPC-81"
"24","IM14 BF4",7.8125,"microM",1.00164997577667,"IPC-81"
"25","IM14 BF4",3.90625,"microM",0.948891997337341,"IPC-81"
"26","IM14 BF4",1.95311999320984,"microM",0.904928028583527,"IPC-81"
"27","IM14 BF4",0.976562023162842,"microM",0.962081015110016,"IPC-81"
"28","IM1-10 BF4",250,"microM",0.00122907001059502,"IPC-81"
"29","IM1-10 BF4",125,"microM",0.0307266991585493,"IPC-81"
"30","IM1-10 BF4",62.5,"microM",0.0897219032049179,"IPC-81"
"31","IM1-10 BF4",31.25,"microM",0.167153000831604,"IPC-81"
"32","IM1-10 BF4",15.625,"microM",0.698109984397888,"IPC-81"
"33","IM1-10 BF4",7.8125,"microM",1.17929005622864,"IPC-81"
"34","IM1-10 BF4",3.90625,"microM",1.56092000007629,"IPC-81"
"35","IM1-10 BF4",1.95311999320984,"microM",1.41526997089386,"IPC-81"
"36","IM1-10 BF4",0.976562023162842,"microM",1.10370004177094,"IPC-81"
"37","IM1-10 BF4",250,"microM",-0.00245813000947237,"IPC-81"
"38","IM1-10 BF4",125,"microM",0.0417882986366749,"IPC-81"
"39","IM1-10 BF4",62.5,"microM",0.0934090986847878,"IPC-81"
"40","IM1-10 BF4",31.25,"microM",-0.181287005543709,"IPC-81"
"41","IM1-10 BF4",15.625,"microM",0.438163012266159,"IPC-81"
"42","IM1-10 BF4",7.8125,"microM",1.08342003822327,"IPC-81"
"43","IM1-10 BF4",3.90625,"microM",1.40789997577667,"IPC-81"
"44","IM1-10 BF4",1.95311999320984,"microM",1.35074996948242,"IPC-81"
"45","IM1-10 BF4",0.976562023162842,"microM",1.09817004203796,"IPC-81"
"46","IM1-10 BF4",250,"microM",0.0270394999533892,"IPC-81"
"47","IM1-10 BF4",125,"microM",0.0215086992830038,"IPC-81"
"48","IM1-10 BF4",62.5,"microM",0.0786603018641472,"IPC-81"
"49","IM1-10 BF4",31.25,"microM",0.0675987005233765,"IPC-81"
"50","IM1-10 BF4",15.625,"microM",0.0473190993070602,"IPC-81"
"51","IM1-10 BF4",7.8125,"microM",0.687048971652985,"IPC-81"
"52","IM1-10 BF4",3.90625,"microM",1.43738996982574,"IPC-81"
"53","IM1-10 BF4",1.95311999320984,"microM",1.37101995944977,"IPC-81"
"54","IM1-10 BF4",0.976562023162842,"microM",1.19588005542755,"IPC-81"
"55","IM1-10 BF4",15.625,"microM",0.392811000347137,"IPC-81"
"56","IM1-10 BF4",125,"microM",0.0261873994022608,"IPC-81"
"57","IM1-10 BF4",62.5,"microM",0.0662387982010841,"IPC-81"
"58","IM1-10 BF4",31.25,"microM",0.127856001257896,"IPC-81"
"59","IM1-10 BF4",250,"microM",-0.00154044001828879,"IPC-81"
"60","IM1-10 BF4",7.8125,"microM",0.919641017913818,"IPC-81"
"61","IM1-10 BF4",3.90625,"microM",1.57587003707886,"IPC-81"
"62","IM1-10 BF4",1.95311999320984,"microM",1.64672994613647,"IPC-81"
"63","IM1-10 BF4",0.976562023162842,"microM",1.58510994911194,"IPC-81"
"64","IM1-10 BF4",250,"microM",-0.038510899990797,"IPC-81"
"65","IM1-10 BF4",125,"microM",0.0415918007493019,"IPC-81"
"66","IM1-10 BF4",62.5,"microM",0.0631579011678696,"IPC-81"
"67","IM1-10 BF4",31.25,"microM",0.0878048986196518,"IPC-81"
"68","IM1-10 BF4",15.625,"microM",0.331194013357162,"IPC-81"
"69","IM1-10 BF4",7.8125,"microM",1.10757005214691,"IPC-81"
"70","IM1-10 BF4",3.90625,"microM",1.77304005622864,"IPC-81"
"71","IM1-10 BF4",1.95311999320984,"microM",1.69910001754761,"IPC-81"
"72","IM1-10 BF4",0.976562023162842,"microM",1.48959994316101,"IPC-81"
"73","IM1-10 BF4",250,"microM",-0.00154044001828879,"IPC-81"
"74","IM1-10 BF4",125,"microM",0.0477535016834736,"IPC-81"
"75","IM1-10 BF4",62.5,"microM",0.0970475003123283,"IPC-81"
"76","IM1-10 BF4",31.25,"microM",0.140180006623268,"IPC-81"
"77","IM1-10 BF4",15.625,"microM",0.331194013357162,"IPC-81"
"78","IM1-10 BF4",7.8125,"microM",0.928883016109467,"IPC-81"
"79","IM1-10 BF4",3.90625,"microM",1.48652005195618,"IPC-81"
"80","IM1-10 BF4",1.95311999320984,"microM",1.50192999839783,"IPC-81"
"81","IM1-10 BF4",0.976562023162842,"microM",1.47420001029968,"IPC-81"
"109","IM14 BF4",1000,"microM",0.765570998191833,"IPC-81"
"110","IM14 BF4",500,"microM",1.12075996398926,"IPC-81"
"111","IM14 BF4",250,"microM",1.16216003894806,"IPC-81"
"112","IM14 BF4",125,"microM",1.10767996311188,"IPC-81"
"113","IM14 BF4",62.5,"microM",0.94861102104187,"IPC-81"
"114","IM14 BF4",31.25,"microM",0.905030012130737,"IPC-81"
"115","IM14 BF4",15.625,"microM",0.913745999336243,"IPC-81"
"116","IM14 BF4",7.8125,"microM",0.942074000835419,"IPC-81"
"117","IM14 BF4",3.90625,"microM",0.907208979129791,"IPC-81"
"118","IM14 BF4",1000,"microM",0.756855010986328,"IPC-81"
"119","IM14 BF4",500,"microM",1.13819003105164,"IPC-81"
"120","IM14 BF4",250,"microM",1.19047999382019,"IPC-81"
"121","IM14 BF4",125,"microM",1.055379986763,"IPC-81"
"122","IM14 BF4",62.5,"microM",1.02488005161285,"IPC-81"
"123","IM14 BF4",31.25,"microM",1.02269995212555,"IPC-81"
"124","IM14 BF4",15.625,"microM",0.963864028453827,"IPC-81"
"125","IM14 BF4",7.8125,"microM",0.970400989055634,"IPC-81"
"126","IM14 BF4",3.90625,"microM",0.990013003349304,"IPC-81"
"127","IM14 BF4",1000,"microM",0.732885003089905,"IPC-81"
"128","IM14 BF4",500,"microM",1.1316499710083,"IPC-81"
"129","IM14 BF4",250,"microM",1.18613004684448,"IPC-81"
"130","IM14 BF4",125,"microM",1.10114002227783,"IPC-81"
"131","IM14 BF4",62.5,"microM",1.02706003189087,"IPC-81"
"132","IM14 BF4",31.25,"microM",1.00744998455048,"IPC-81"
"133","IM14 BF4",15.625,"microM",1.02924001216888,"IPC-81"
"134","IM14 BF4",7.8125,"microM",0.996550023555756,"IPC-81"
"135","IM14 BF4",3.90625,"microM",0.985655009746552,"IPC-81"
"136","IM1-10 BF4",3.90625,"microM",0.12704099714756,"IPC-81"
"137","IM1-10 BF4",7.8125,"microM",0.0858915969729424,"IPC-81"
"138","IM1-10 BF4",15.625,"microM",0.0604179985821247,"IPC-81"
"139","IM1-10 BF4",31.25,"microM",0.0525799989700317,"IPC-81"
"140","IM1-10 BF4",62.5,"microM",0.0310254991054535,"IPC-81"
"141","IM1-10 BF4",125,"microM",0.0329850018024445,"IPC-81"
"142","IM1-10 BF4",250,"microM",0.0447419993579388,"IPC-81"
"143","IM1-10 BF4",500,"microM",0.0329850018024445,"IPC-81"
"144","IM1-10 BF4",1000,"microM",0.0310254991054535,"IPC-81"
"145","IM1-10 BF4",3.90625,"microM",0.148596003651619,"IPC-81"
"146","IM1-10 BF4",7.8125,"microM",0.0898106023669243,"IPC-81"
"147","IM1-10 BF4",15.625,"microM",0.0662965029478073,"IPC-81"
"148","IM1-10 BF4",31.25,"microM",0.0486610010266304,"IPC-81"
"149","IM1-10 BF4",62.5,"microM",0.0427825003862381,"IPC-81"
