"","lon","lat","area","plotOrder","lineOrder","area","perimeter","zip","lonCent","latCent"
"1",-95.592064,30.50896,0.00978164386399978,2646,1,0.00978164386399927,0.695550356340073,77318,-95.5349981593275,30.4497533152305
"2",-95.523336,30.50893,0.00978164386399978,2646,2,0.00978164386399927,0.695550356340073,77318,-95.5349981593275,30.4497533152305
"3",-95.51157,30.50891,0.00978164386399978,2646,3,0.00978164386399927,0.695550356340073,77318,-95.5349981593275,30.4497533152305
"4",-95.498994,30.508878,0.00978164386399978,2646,4,0.00978164386399927,0.695550356340073,77318,-95.5349981593275,30.4497533152305
"5",-95.498548,30.50888,0.00978164386399978,2646,5,0.00978164386399927,0.695550356340073,77318,-95.5349981593275,30.4497533152305
"6",-95.491159,30.508832,0.00978164386399978,2646,6,0.00978164386399927,0.695550356340073,77318,-95.5349981593275,30.4497533152305
"7",-95.491626,30.502944,0.00978164386399978,2646,7,0.00978164386399927,0.695550356340073,77318,-95.5349981593275,30.4497533152305
"8",-95.492932,30.49661,0.00978164386399978,2646,8,0.00978164386399927,0.695550356340073,77318,-95.5349981593275,30.4497533152305
"9",-95.496348,30.472176,0.00978164386399978,2646,9,0.00978164386399927,0.695550356340073,77318,-95.5349981593275,30.4497533152305
"10",-95.495447,30.4359,0.00978164386399978,2646,10,0.00978164386399927,0.695550356340073,77318,-95.5349981593275,30.4497533152305
"11",-95.495035,30.431632,0.00978164386399978,2646,11,0.00978164386399927,0.695550356340073,77318,-95.5349981593275,30.4497533152305
"12",-95.487863,30.408348,0.00978164386399978,2646,12,0.00978164386399927,0.695550356340073,77318,-95.5349981593275,30.4497533152305
"13",-95.486444,30.400196,0.00978164386399978,2646,13,0.00978164386399927,0.695550356340073,77318,-95.5349981593275,30.4497533152305
"14",-95.486124,30.391342,0.00978164386399978,2646,14,0.00978164386399927,0.695550356340073,77318,-95.5349981593275,30.4497533152305
"15",-95.500818,30.391624,0.00978164386399978,2646,15,0.00978164386399927,0.695550356340073,77318,-95.5349981593275,30.4497533152305
